Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,300433.SZ,20201027,20201027,20200930,21124366799.55,20673525099.05
1,300433.SZ,20200818,20200818,20200630,18720012258.22,19909908982.36
2,300433.SZ,20200430,20200430,20200331,16642322543.83,17808530694.8
3,300433.SZ,20200430,20200430,20200331,16642322543.83,17808530694.8
4,300433.SZ,20200428,20200428,20191231,16630406049.32,19008008084.23
5,300433.SZ,20191022,20191022,20190930,17116026417.58,21186237758.03
6,300433.SZ,20190830,20190830,20190630,15760983685.85,21072292066.82
7,300433.SZ,20190426,20190426,20190331,13259821875.77,18682262460.21
8,300433.SZ,20190426,20190426,20190331,13259821875.77,18682262460.21
9,300433.SZ,20190426,20190426,20181231,14396996210.92,19993127616.86
10,300433.SZ,20181029,20181029,20180930,17047350969.94,20539269028.24
11,300433.SZ,20180830,20180830,20180630,14774693526.23,16272806491.98
12,300433.SZ,20180427,20180427,20180331,12242216759.58,11246084831.41
13,300433.SZ,20180424,20180424,20171231,14361175644.95,11523050707.82
14,300433.SZ,20171027,20171027,20170930,10936170939.07,13878335373.55
15,300433.SZ,20170812,20170812,20170630,8976704048.65,11120867235.5
16,300433.SZ,20170426,20170426,20170331,9593491150.22,11041975288.56
17,300433.SZ,20170420,20170420,20161231,8438023082.63,9198665820.51
