Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,000895.SZ,20201028,20201028,20200930,24621172122.91,11438833615.23
1,000895.SZ,20201028,20201028,20200930,24621172122.91,11438833615.23
2,000895.SZ,20200812,20200812,20200630,17743398878.5,13185027792.49
3,000895.SZ,20200429,20200429,20200331,19021337217.42,12089667337.87
4,000895.SZ,20200429,20200429,20200331,19021337217.42,12089667337.87
5,000895.SZ,20200325,20200325,20191231,16303245417.83,11283570251.07
6,000895.SZ,20200325,20200325,20191231,16303245417.83,11283570251.07
7,000895.SZ,20191029,20191029,20190930,14380887150.27,10304683852.88
8,000895.SZ,20191029,20191029,20190930,14380887150.27,10304683852.88
9,000895.SZ,20190814,20190814,20190630,12427201729.89,9772922164.54
10,000895.SZ,20190430,20190430,20190331,11697369270.85,8562894349.63
11,000895.SZ,20190430,20190430,20190331,11697369270.85,8562894349.63
12,000895.SZ,20190316,20190316,20181231,9761072849.77,8130886394.43
13,000895.SZ,20181031,20181031,20180930,11166478247.29,7994148662.33
14,000895.SZ,20180815,20180815,20180630,8789855267.47,7009100122.02
15,000895.SZ,20180425,20180425,20180331,10592016781.43,6685055832.74
16,000895.SZ,20180327,20180327,20171231,10016534867.96,7407039052.28
17,000895.SZ,20171031,20171031,20170930,8431651087.75,7674686148.42
18,000895.SZ,20170815,20170815,20170630,7017850858.46,7051564554.13
19,000895.SZ,20170428,20170428,20170331,9378800350.42,6752601049.06
20,000895.SZ,20170323,20170323,20161231,7041053832.08,6176433020.39
