Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,000963.SZ,20201027,20201027,20200930,15764882799.59,9254200322.73
1,000963.SZ,20200828,20200828,20200630,14295852461.21,8035598438.04
2,000963.SZ,20200430,20200430,20200331,15599327967.05,9323563688.01
3,000963.SZ,20200430,20200430,20200331,15599327967.05,9323563688.01
4,000963.SZ,20200428,20200428,20191231,13735870058.05,8396638634.8
5,000963.SZ,20191030,20191030,20190930,14963816285.51,9757586788.47
6,000963.SZ,20191030,20191030,20190930,14963816285.51,9757586788.47
7,000963.SZ,20190828,20190828,20190630,14390643445.35,9334458053.2
8,000963.SZ,20190828,20190828,20190630,14390643445.35,9334458053.2
9,000963.SZ,20190430,20190430,20190331,14967100808.86,8809563428.12
10,000963.SZ,20190430,20190430,20190331,14967100808.86,8809563428.12
11,000963.SZ,20190419,20190419,20181231,13063889035.73,7398978407.58
12,000963.SZ,20181026,20181026,20180930,14330915431.96,7075623160.72
13,000963.SZ,20180822,20180822,20180630,13490982204.64,6585732279.06
14,000963.SZ,20180425,20180425,20180331,13844588083.27,6778035143.62
15,000963.SZ,20180330,20180330,20171231,12792721500.84,6112539061.29
16,000963.SZ,20171025,20171025,20170930,12806462553.8,6249923906.43
17,000963.SZ,20170830,20170830,20170630,12103164560.27,5934040962.61
18,000963.SZ,20170425,20170425,20170331,12437558261.69,6033998940.52
19,000963.SZ,20170309,20170309,20161231,11708968515.42,5781967256.02
