Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601872.SH,20201031,20201031,20200930,17205777939.17,11758283309.53
1,601872.SH,20200828,20200828,20200630,17497258875.94,12820739171.95
2,601872.SH,20200430,20200430,20200331,15616422370.38,15749604369.56
3,601872.SH,20200430,20200430,20200331,15616422370.38,15749604369.56
4,601872.SH,20200430,20200430,20191231,12103209504.56,10698377584.43
5,601872.SH,20200430,20200430,20191231,12103209504.56,10698377584.43
6,601872.SH,20191030,20191030,20190930,9369958456.7,15621894123.69
7,601872.SH,20191030,20191030,20190930,9369958456.7,15621894123.69
8,601872.SH,20190829,20190829,20190630,9655791759.82,17156901867.47
9,601872.SH,20190829,20190829,20190630,9655791759.82,17156901867.47
10,601872.SH,20190430,20190430,20190331,9964623238.63,15372127768.23
11,601872.SH,20190430,20190430,20190331,9964623238.63,15372127768.23
12,601872.SH,20190411,20190411,20181231,8959582064.14,16200015217.36
13,601872.SH,20181030,20181030,20180930,8503773108.15,16079227436.03
14,601872.SH,20180830,20180830,20180630,7864553528.13,10033234116.44
15,601872.SH,20180426,20180426,20180331,7341095187.31,7100439054.33
16,601872.SH,20180426,20180426,20180331,7341095187.31,7100439054.33
17,601872.SH,20180328,20180328,20171231,7449299716.66,5704034846.59
18,601872.SH,20171027,20171027,20170930,8154488294.53,5183840808.38
19,601872.SH,20170830,20170830,20170630,11726132803.25,6200766162.78
20,601872.SH,20170426,20170426,20170331,8356687311.52,4241097921.65
21,601872.SH,20170331,20170331,20161231,8412641106.37,4030768737.45
