Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600741.SH,20201029,20201029,20200930,85409702181.12,72088934475.14
1,600741.SH,20200827,20200827,20200630,84163364229.16,73376193120.83
2,600741.SH,20200429,20200429,20200331,77699762612.41,62820257993.05
3,600741.SH,20200429,20200429,20200331,77699762612.41,62820257993.05
4,600741.SH,20200411,20200411,20191231,83516602262.35,69868622616.88
5,600741.SH,20191030,20191030,20190930,82393789680.76,68649299966.1
6,600741.SH,20191030,20191030,20190930,82393789680.76,68649299966.1
7,600741.SH,20190823,20190823,20190630,82375844189.02,70526868064.55
8,600741.SH,20190823,20190823,20190630,82375844189.02,70526868064.55
9,600741.SH,20190426,20190426,20190331,80380156797.68,66198517060.05
10,600741.SH,20190426,20190426,20190331,80380156797.68,66198517060.05
11,600741.SH,20190330,20190330,20181231,80901225804.72,68078251886.83
12,600741.SH,20181026,20181026,20180930,82906517192.52,70414224884.98
13,600741.SH,20180824,20180824,20180630,85446393161.95,75597223557.48
14,600741.SH,20180428,20180428,20180331,80177520376.79,69564706406.44
15,600741.SH,20180329,20180329,20171231,78762741987.9,66722722414.2
16,600741.SH,20171027,20171027,20170930,72014810558.11,56487159648.56
17,600741.SH,20170825,20170825,20170630,72261065904.34,57335499191.76
18,600741.SH,20170426,20170426,20170331,69585172774.11,52162027733.78
19,600741.SH,20170330,20170330,20161231,67832100805.2,51728705581.94
