Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,603986.SH,20201030,20201030,20200930,8580156169.44,779383811.05
1,603986.SH,20201030,20201030,20200930,8580156169.44,779383811.05
2,603986.SH,20200826,20200826,20200630,8093032592.35,576884231.45
3,603986.SH,20200429,20200429,20200331,3009428138.23,560202619.28
4,603986.SH,20200429,20200429,20200331,3009428138.23,560202619.28
5,603986.SH,20200327,20200327,20191231,2869242990.76,678068684.2
6,603986.SH,20191030,20191030,20190930,2745819653.23,605066274.34
7,603986.SH,20191030,20191030,20190930,2745819653.23,605066274.34
8,603986.SH,20190828,20190828,20190630,1766683953.03,838595376.93
9,603986.SH,20190828,20190828,20190630,1766683953.03,838595376.93
10,603986.SH,20190430,20190430,20190331,1616501085.52,432631321.49
11,603986.SH,20190430,20190430,20190331,1616501085.52,432631321.49
12,603986.SH,20190430,20190430,20181231,1769254948.47,627290757.73
13,603986.SH,20190430,20190430,20181231,1769254948.47,627290757.73
14,603986.SH,20181031,20181031,20180930,1708058993.15,573378915.62
15,603986.SH,20180825,20180825,20180630,1516266308.64,538031331.35
16,603986.SH,20180428,20180428,20180331,1501075781.11,564787121.71
17,603986.SH,20180416,20180416,20171231,1430602683.61,553625687.45
18,603986.SH,20171028,20171028,20170930,1690925246.96,442602739.81
19,603986.SH,20170828,20170828,20170630,1633490909.07,400092114.3
20,603986.SH,20170428,20170428,20170331,1431227577.99,248033186.79
21,603986.SH,20170411,20170411,20161231,1435131908.02,316137246.48
