Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,000425.SZ,20201031,20201031,20200930,70565606301.82,44284910332.93
1,000425.SZ,20201031,20201031,20200930,70565606301.82,44284910332.93
2,000425.SZ,20200831,20200831,20200630,71375266460.41,45709623953.69
3,000425.SZ,20200430,20200430,20200331,66653386269.13,42120300206.41
4,000425.SZ,20200430,20200430,20200331,66653386269.13,42120300206.41
5,000425.SZ,20200430,20200430,20191231,60421844637.27,36902365671.07
6,000425.SZ,20200430,20200430,20191231,60421844637.27,36902365671.07
7,000425.SZ,20191031,20191031,20190930,52574804932.67,31653757853.06
8,000425.SZ,20191031,20191031,20190930,52574804932.67,31653757853.06
9,000425.SZ,20190831,20190831,20190630,53280468302.74,32913443343.07
10,000425.SZ,20190831,20190831,20190630,53280468302.74,32913443343.07
11,000425.SZ,20190430,20190430,20190331,50053893785.16,30698380168.52
12,000425.SZ,20190430,20190430,20181231,45655187550.37,27006797903.79
13,000425.SZ,20181031,20181031,20180930,43371532175.21,26716481594.2
14,000425.SZ,20180831,20180831,20180630,39810040108.78,25219190871.47
15,000425.SZ,20180428,20180428,20180331,38981162568.07,23596184898.05
16,000425.SZ,20180428,20180428,20171231,36179426509.19,20904733351.28
17,000425.SZ,20171031,20171031,20170930,37230395039.44,22570129575.15
18,000425.SZ,20170831,20170831,20170630,32274105427.84,20764114885.17
19,000425.SZ,20170429,20170429,20170331,31955406527.47,20680282182.58
20,000425.SZ,20170325,20170325,20161231,30492046772.9,19529254546.07
