Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600027.SH,20201029,20201029,20200930,24237877000.0,56600055000.0
1,600027.SH,20200821,20200821,20200630,25406709000.0,57143442000.0
2,600027.SH,20200821,20200821,20200630,25406709000.0,57143442000.0
3,600027.SH,20200429,20200429,20200331,27086995000.0,60671124000.0
4,600027.SH,20200429,20200429,20200331,27086995000.0,60671124000.0
5,600027.SH,20200326,20200326,20191231,26599511000.0,67323638000.0
6,600027.SH,20200326,20200326,20191231,26599511000.0,67323638000.0
7,600027.SH,20191025,20191025,20190930,28492150000.0,70349467000.0
8,600027.SH,20191025,20191025,20190930,28492150000.0,70349467000.0
9,600027.SH,20190824,20190824,20190630,28734110000.0,73924019000.0
10,600027.SH,20190824,20190824,20190630,28734110000.0,73924019000.0
11,600027.SH,20190426,20190426,20190331,25710217000.0,74450239000.0
12,600027.SH,20190328,20190328,20181231,25659446000.0,75533786000.0
13,600027.SH,20181031,20181031,20180930,25040035000.0,65611614000.0
14,600027.SH,20180829,20180829,20180630,24601524000.0,73409044000.0
15,600027.SH,20180428,20180428,20180331,25341292000.0,73070359000.0
16,600027.SH,20180327,20180327,20171231,25051570000.0,80317325000.0
17,600027.SH,20171028,20171028,20170930,22497712000.0,74261557000.0
18,600027.SH,20170831,20170831,20170630,21160154000.0,70256044000.0
19,600027.SH,20170429,20170429,20170331,18992506000.0,67556559000.0
20,600027.SH,20170329,20170329,20161231,21060686000.0,74154430000.0
