Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601668.SH,20201029,20201029,20200930,1596567992000.0,1229172064000.0
1,601668.SH,20201029,20201029,20200930,1596567992000.0,1229172064000.0
2,601668.SH,20200828,20200828,20200630,1583186678000.0,1235121625000.0
3,601668.SH,20200430,20200430,20200331,1488145939000.0,1165516628000.0
4,601668.SH,20200430,20200430,20200331,1488145939000.0,1165516628000.0
5,601668.SH,20200425,20200425,20191231,1461505982000.0,1145727677000.0
6,601668.SH,20191026,20191026,20190930,1381804824000.0,1074387315000.0
7,601668.SH,20191026,20191026,20190930,1381804824000.0,1074387315000.0
8,601668.SH,20190829,20190829,20190630,1386118156000.0,1083549071000.0
9,601668.SH,20190829,20190829,20190630,1386118156000.0,1083549071000.0
10,601668.SH,20190430,20190430,20190331,1411515528000.0,1092896333000.0
11,601668.SH,20190412,20190412,20181231,1362008491000.0,1066574450000.0
12,601668.SH,20181031,20181031,20180930,1326445327000.0,1026991472000.0
13,601668.SH,20180829,20180829,20180630,1310110162000.0,1018509607000.0
14,601668.SH,20180428,20180428,20180331,1183972938000.0,902247936000.0
15,601668.SH,20180412,20180412,20171231,1140150736000.0,886412685000.0
16,601668.SH,20171028,20171028,20170930,1166245563000.0,887109313000.0
17,601668.SH,20170823,20170823,20170630,1140994152000.0,871476829000.0
18,601668.SH,20170427,20170427,20170331,1083594973000.0,767649504000.0
19,601668.SH,20170413,20170413,20161231,1109945730000.0,799617917000.0
