Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,002044.SZ,20201031,20201031,20200930,6673828459.21,7299017462.64
1,002044.SZ,20200831,20200831,20200630,6287066916.26,7672502328.0
2,002044.SZ,20200430,20200430,20200331,7411132652.8,6798168055.91
3,002044.SZ,20200430,20200430,20200331,7411132652.8,6798168055.91
4,002044.SZ,20200430,20200430,20191231,8691416837.01,7982979147.13
5,002044.SZ,20200430,20200430,20191231,8691416837.01,7982979147.13
6,002044.SZ,20191025,20191025,20190930,5926488829.81,6760332580.29
7,002044.SZ,20191025,20191025,20190930,5926488829.81,6760332580.29
8,002044.SZ,20190829,20190829,20190630,5781212409.25,6787877036.07
9,002044.SZ,20190426,20190426,20190331,5666894847.48,6830641359.2
10,002044.SZ,20190426,20190426,20181231,5806397883.43,6653974751.04
11,002044.SZ,20181030,20181030,20180930,5239937429.72,5930149145.97
12,002044.SZ,20180829,20180829,20180630,4893996410.62,5631102457.22
13,002044.SZ,20180427,20180427,20180331,4631302990.28,4073895711.78
14,002044.SZ,20180418,20180418,20171231,4589661407.84,4465270519.49
15,002044.SZ,20171030,20171030,20170930,3123550266.31,3309776806.49
16,002044.SZ,20170829,20170829,20170630,3047356905.44,2922009408.88
17,002044.SZ,20170426,20170426,20170331,2346637273.41,2268260091.2
18,002044.SZ,20170321,20170321,20161231,2370598876.13,2097759661.47
