Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601857.SH,20201030,20201030,20200930,551881000000.0,681974000000.0
1,601857.SH,20201030,20201030,20200930,551881000000.0,681974000000.0
2,601857.SH,20200828,20200828,20200630,472127000000.0,664123000000.0
3,601857.SH,20200430,20200430,20200331,487414000000.0,711964000000.0
4,601857.SH,20200430,20200430,20200331,,
5,601857.SH,20200327,20200327,20191231,466913000000.0,661419000000.0
6,601857.SH,20191031,20191031,20190930,520790000000.0,648502000000.0
7,601857.SH,20191031,20191031,20190930,520790000000.0,648502000000.0
8,601857.SH,20190830,20190830,20190630,481393000000.0,602315000000.0
9,601857.SH,20190830,20190830,20190630,,
10,601857.SH,20190430,20190430,20190331,499138000000.0,567673000000.0
11,601857.SH,20190430,20190430,20190331,499138000000.0,567673000000.0
12,601857.SH,20190322,20190322,20181231,433128000000.0,586386000000.0
13,601857.SH,20181031,20181031,20180930,534908000000.0,623828000000.0
14,601857.SH,20180831,20180831,20180630,464504000000.0,565880000000.0
15,601857.SH,20180831,20180831,20180630,464504000000.0,565880000000.0
16,601857.SH,20180428,20180428,20180331,452281000000.0,550388000000.0
17,601857.SH,20180428,20180428,20180331,452281000000.0,550388000000.0
18,601857.SH,20180323,20180323,20171231,425162000000.0,576667000000.0
19,601857.SH,20171031,20171031,20170930,480409000000.0,610394000000.0
20,601857.SH,20170825,20170825,20170630,430764000000.0,561914000000.0
21,601857.SH,20170428,20170428,20170331,411884000000.0,557540000000.0
22,601857.SH,20170331,20170331,20161231,381665000000.0,499263000000.0
