Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,002841.SZ,20201028,20201028,20200930,10143448926.21,6837186518.73
1,002841.SZ,20200828,20200828,20200630,7845174362.83,4769910406.26
2,002841.SZ,20200425,20200425,20200331,7536602421.46,4090273393.84
3,002841.SZ,20200425,20200425,20191231,7563673491.43,3983898380.03
4,002841.SZ,20191026,20191026,20190930,8637024362.03,5117351898.32
5,002841.SZ,20191026,20191026,20190930,8637024362.03,5117351898.32
6,002841.SZ,20190824,20190824,20190630,6665651728.29,3557107849.58
7,002841.SZ,20190824,20190824,20190630,6665651728.29,3557107849.58
8,002841.SZ,20190427,20190427,20190331,6244005315.08,3082939863.52
9,002841.SZ,20190427,20190427,20190331,6244005315.08,3082939863.52
10,002841.SZ,20190403,20190403,20181231,5366217645.36,3356897694.9
11,002841.SZ,20181027,20181027,20180930,6803944742.58,4705252032.91
12,002841.SZ,20180830,20180830,20180630,5066133473.15,3267054055.38
13,002841.SZ,20180423,20180423,20180331,4134025756.75,2354827049.2
14,002841.SZ,20180416,20180416,20171231,4114572293.47,2376457670.36
15,002841.SZ,20171030,20171030,20170930,4631600757.21,2958879062.77
16,002841.SZ,20170819,20170819,20170630,3269145454.72,1630708632.99
17,002841.SZ,20170425,20170425,20170331,2840399246.1,1321164069.12
18,002841.SZ,20170401,20170401,20161231,2279394362.16,1549903506.09
19,002841.SZ,20170118,20170118,20160930,2424961638.69,1809635233.16
