Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,002463.SZ,20201028,20201028,20200930,4696759138.0,2833038580.0
1,002463.SZ,20200826,20200826,20200630,5110152854.0,2640678879.0
2,002463.SZ,20200422,20200422,20200331,5055169704.0,2686221681.0
3,002463.SZ,20200422,20200422,20200331,5055169704.0,2686221681.0
4,002463.SZ,20200326,20200326,20191231,4752460358.0,2662508496.0
5,002463.SZ,20200326,20200326,20191231,4752460358.0,2662508496.0
6,002463.SZ,20191029,20191029,20190930,4834046094.0,2632283575.0
7,002463.SZ,20191029,20191029,20190930,4834046094.0,2632283575.0
8,002463.SZ,20190829,20190829,20190630,4441976688.0,2613366127.0
9,002463.SZ,20190829,20190829,20190630,4441976688.0,2613366127.0
10,002463.SZ,20190423,20190423,20190331,4059548583.0,2289416997.0
11,002463.SZ,20190423,20190423,20190331,4059548583.0,2289416997.0
12,002463.SZ,20190326,20190326,20181231,3573390306.0,1994842399.0
13,002463.SZ,20181020,20181020,20180930,3527818606.0,2150199581.0
14,002463.SZ,20180824,20180824,20180630,3143432043.0,1955194192.0
15,002463.SZ,20180424,20180424,20180331,2976071684.0,1801952503.0
16,002463.SZ,20180322,20180322,20171231,2949853027.0,1864412303.0
17,002463.SZ,20171027,20171027,20170930,2809907476.0,1772056792.0
18,002463.SZ,20170822,20170822,20170630,2575754454.0,1725359301.0
19,002463.SZ,20170422,20170422,20170331,2328174914.0,1356229105.0
20,002463.SZ,20170329,20170329,20161231,2243495392.0,1361129353.0
