Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601390.SH,20201031,20201031,20200930,788023215000.0,758854948000.0
1,601390.SH,20200829,20200829,20200630,749900631000.0,731859368000.0
2,601390.SH,20200430,20200430,20200331,728308820000.0,689554612000.0
3,601390.SH,20200430,20200430,20200331,728308820000.0,689554612000.0
4,601390.SH,20200331,20200331,20191231,709530481000.0,676034192000.0
5,601390.SH,20191031,20191031,20190930,698466278000.0,657474065000.0
6,601390.SH,20191031,20191031,20190930,698466278000.0,657474065000.0
7,601390.SH,20190831,20190831,20190630,690972035000.0,651540607000.0
8,601390.SH,20190831,20190831,20190630,,
9,601390.SH,20190430,20190430,20190331,658861521000.0,637101957000.0
10,601390.SH,20190330,20190330,20181231,651681635000.0,622460611000.0
11,601390.SH,20181031,20181031,20180930,669746858000.0,612249751000.0
12,601390.SH,20180831,20180831,20180630,654938736000.0,591033019000.0
13,601390.SH,20180428,20180428,20180331,600151712000.0,560342036000.0
14,601390.SH,20180330,20180330,20171231,660083855000.0,581716280000.0
15,601390.SH,20171028,20171028,20170930,613025568000.0,524837177000.0
16,601390.SH,20170831,20170831,20170630,600798405000.0,511124713000.0
17,601390.SH,20170429,20170429,20170331,595037581000.0,502173659000.0
18,601390.SH,20170331,20170331,20161231,594908493000.0,506603658000.0
