Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,002252.SZ,20201029,20201029,20200930,5214065120.53,240023146.14
1,002252.SZ,20200827,20200827,20200630,5018959238.83,295343722.92
2,002252.SZ,20200428,20200428,20200331,4824205254.6,289240195.65
3,002252.SZ,20200425,20200425,20191231,4530962299.29,309401862.45
4,002252.SZ,20191024,20191024,20190930,4406007485.19,272910600.73
5,002252.SZ,20191024,20191024,20190930,4406007485.19,272910600.73
6,002252.SZ,20190808,20190808,20190630,4252503613.82,287665179.79
7,002252.SZ,20190427,20190427,20190331,3984913874.95,252502097.41
8,002252.SZ,20190427,20190427,20190331,3984913874.95,252502097.41
9,002252.SZ,20190426,20190426,20181231,3912440675.85,424601276.49
10,002252.SZ,20181029,20181029,20180930,3915257379.68,341480625.24
11,002252.SZ,20180822,20180822,20180630,5824320031.22,661609150.47
12,002252.SZ,20180428,20180428,20180331,6120445781.33,612786419.37
13,002252.SZ,20180426,20180426,20171231,6938611001.8,663862816.94
14,002252.SZ,20171025,20171025,20170930,6781812202.04,703380735.9
15,002252.SZ,20170824,20170824,20170630,6587646180.62,756177046.63
16,002252.SZ,20170429,20170429,20170331,6445523039.01,667625961.61
17,002252.SZ,20170412,20170412,20161231,6072661388.31,871316341.63
