Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601162.SH,20201031,20201031,20200930,,
1,601162.SH,20200831,20200831,20200630,,
2,601162.SH,20200831,20200831,20200630,,
3,601162.SH,20200428,20200428,20200331,,
4,601162.SH,20200428,20200428,20191231,,
5,601162.SH,20191031,20191031,20190930,,
6,601162.SH,20190829,20190829,20190630,,
7,601162.SH,20190427,20190427,20190331,,
8,601162.SH,20190427,20190427,20190331,,
9,601162.SH,20190416,20190416,20181231,,
10,601162.SH,20181018,20181018,20180930,,
11,601162.SH,20181018,20181018,20180930,,
12,601162.SH,20180829,20180829,20180630,,
13,601162.SH,20180829,20180829,20180630,,
14,601162.SH,20180910,20180910,20180331,,
15,601162.SH,20180910,20180910,20180331,,
16,601162.SH,20180910,20180910,20171231,,
17,601162.SH,20180321,20180321,20170930,,
18,601162.SH,20171229,20171229,20170630,,
19,601162.SH,20180910,20180910,20161231,,
20,601162.SH,20180910,20180910,20151231,,
21,601162.SH,20171229,20171229,20141231,,
