Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,000708.SZ,20210302,20210302,20201231,31756996452.67,37578981509.15
1,000708.SZ,20201017,20201017,20200930,32767286695.69,42338911145.72
2,000708.SZ,20201017,20201017,20200930,32767286695.69,42338911145.72
3,000708.SZ,20200818,20200818,20200630,30755712925.2,40297260628.01
4,000708.SZ,20200422,20200422,20200331,33252313908.1,39978838842.7
5,000708.SZ,20200306,20200306,20191231,29453999889.62,37865918505.18
6,000708.SZ,20191023,20191023,20190930,25839270997.52,33542139578.33
7,000708.SZ,20191023,20191023,20190930,25839270997.52,33542139578.33
8,000708.SZ,20190820,20190820,20190630,5271707127.56,3288741589.14
9,000708.SZ,20190820,20190820,20190630,5271707127.56,3288741589.14
10,000708.SZ,20190423,20190423,20190331,4860432984.16,2712396599.17
11,000708.SZ,20190423,20190423,20190331,4860432984.16,2712396599.17
12,000708.SZ,20190227,20190227,20181231,5200642806.87,3139331563.86
13,000708.SZ,20181027,20181027,20180930,4699907076.03,2909760751.73
14,000708.SZ,20180816,20180816,20180630,4744620610.52,3099106449.23
15,000708.SZ,20180421,20180421,20180331,4161193727.25,2542339475.89
16,000708.SZ,20180308,20180308,20171231,3947462656.49,2475033042.42
17,000708.SZ,20171027,20171027,20170930,3608568940.58,2325357836.29
18,000708.SZ,20170818,20170818,20170630,3415778746.51,2264940236.46
19,000708.SZ,20170422,20170422,20170331,2974277592.5,1584072189.35
20,000708.SZ,20170225,20170225,20161231,2977893528.1,1749794505.16
