Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,603899.SH,20201028,20201028,20200930,6029455060.24,2982050208.53
1,603899.SH,20200822,20200822,20200630,4813138323.8,2215218882.66
2,603899.SH,20200429,20200429,20200331,4683962474.9,2143726734.2
3,603899.SH,20200429,20200429,20200331,4683962474.9,2143726734.2
4,603899.SH,20200414,20200414,20191231,5263532100.37,2995170112.48
5,603899.SH,20200414,20200414,20191231,5263532100.37,2995170112.48
6,603899.SH,20191026,20191026,20190930,4747435911.93,2602329162.49
7,603899.SH,20191026,20191026,20190930,4747435911.93,2602329162.49
8,603899.SH,20190824,20190824,20190630,4156407040.62,2337390968.64
9,603899.SH,20190824,20190824,20190630,4156407040.62,2337390968.64
10,603899.SH,20190427,20190427,20190331,3953844667.53,1758011723.02
11,603899.SH,20190427,20190427,20190331,3953844667.53,1758011723.02
12,603899.SH,20190326,20190326,20181231,4099631263.32,2107883605.95
13,603899.SH,20181027,20181027,20180930,3502774679.02,1675400532.98
14,603899.SH,20180818,20180818,20180630,3091132964.26,1476907523.44
15,603899.SH,20180421,20180421,20180331,2922596757.26,1130043444.69
16,603899.SH,20180327,20180327,20171231,2974616986.01,1394707699.32
17,603899.SH,20171024,20171024,20170930,2500800977.55,967163057.37
18,603899.SH,20170819,20170819,20170630,2242197979.84,900478042.98
19,603899.SH,20170425,20170425,20170331,2479242168.12,792384122.43
20,603899.SH,20170321,20170321,20161231,2402865215.73,873282223.2
