Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,002120.SZ,20201031,20201031,20200930,14086108072.86,9113303872.22
1,002120.SZ,20201031,20201031,20200930,14086108072.86,9113303872.22
2,002120.SZ,20200831,20200831,20200630,12357566825.59,9705548331.03
3,002120.SZ,20200430,20200430,20200331,11335643655.25,8427680352.07
4,002120.SZ,20200430,20200430,20200331,11335643655.25,8427680352.07
5,002120.SZ,20200430,20200430,20191231,10969203258.6,8814976587.31
6,002120.SZ,20200430,20200430,20191231,10969203258.6,8814976587.31
7,002120.SZ,20191031,20191031,20190930,9797205945.75,6707883514.31
8,002120.SZ,20190830,20190830,20190630,9650701591.68,6404857681.4
9,002120.SZ,20190830,20190830,20190630,9650701591.68,6404857681.4
10,002120.SZ,20190429,20190429,20190331,10760966357.98,7012214627.09
11,002120.SZ,20190429,20190429,20190331,10760966357.98,7012214627.09
12,002120.SZ,20190429,20190429,20181231,10169834104.82,6478888797.19
13,002120.SZ,20190429,20190429,20181231,10169834104.82,6478888797.19
14,002120.SZ,20181026,20181026,20180930,9844404288.88,5525621563.06
15,002120.SZ,20180828,20180828,20180630,9088246817.07,5119124772.04
16,002120.SZ,20180428,20180428,20180331,4234218207.94,3609462872.17
17,002120.SZ,20180426,20180426,20171231,4758409886.02,4099995469.09
18,002120.SZ,20171026,20171026,20170930,3661814228.68,2947251559.34
19,002120.SZ,20170824,20170824,20170630,3306260648.38,2768871221.09
20,002120.SZ,20170425,20170425,20170331,2887410584.63,2506581888.28
21,002120.SZ,20170418,20170418,20161231,3219562792.83,2922815601.71
