Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,002384.SZ,20201028,20201028,20200930,19955064098.17,18364461536.1
1,002384.SZ,20200827,20200827,20200630,17320313856.43,19060698208.76
2,002384.SZ,20200425,20200425,20200331,16630597311.8,18254753641.08
3,002384.SZ,20200423,20200423,20191231,16495616977.37,18379919471.64
4,002384.SZ,20191029,20191029,20190930,17651202504.52,18690622198.97
5,002384.SZ,20191029,20191029,20190930,17651202504.52,18690622198.97
6,002384.SZ,20190810,20190810,20190630,14756345825.77,16640772200.2
7,002384.SZ,20190810,20190810,20190630,14756345825.77,16640772200.2
8,002384.SZ,20190424,20190424,20190331,14076354321.13,15951036367.95
9,002384.SZ,20190424,20190424,20190331,14076354321.13,15951036367.95
10,002384.SZ,20190420,20190420,20181231,16152122349.67,18399062098.75
11,002384.SZ,20190420,20190420,20181231,16152122349.67,18399062098.75
12,002384.SZ,20181020,20181020,20180930,17568548097.2,19066170772.43
13,002384.SZ,20180802,20180802,20180630,14525784962.15,15886227513.72
14,002384.SZ,20180428,20180428,20180331,14527522101.73,14652190119.77
15,002384.SZ,20180427,20180427,20171231,13517182423.21,14088984025.14
16,002384.SZ,20171025,20171025,20170930,12462729318.5,10935525703.45
17,002384.SZ,20170822,20170822,20170630,13567418271.23,10073075419.69
18,002384.SZ,20170428,20170428,20170331,9782818037.31,10380023349.99
19,002384.SZ,20170425,20170425,20161231,9190174053.38,10007936355.91
