Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600196.SH,20201030,20201030,20200930,22124797460.29,21941029003.38
1,600196.SH,20200826,20200826,20200630,22559197883.16,22538541462.01
2,600196.SH,20200826,20200826,20200630,22559197883.16,22538541462.01
3,600196.SH,20200430,20200430,20200331,20928124342.17,17333302399.6
4,600196.SH,20200430,20200430,20200331,20928124342.17,17333302399.6
5,600196.SH,20200331,20200331,20191231,20403367467.1,17433765405.71
6,600196.SH,20191030,20191030,20190930,23410317110.78,19327467200.2
7,600196.SH,20191030,20191030,20190930,23410317110.78,19327467200.2
8,600196.SH,20190827,20190827,20190630,18376824064.94,
9,600196.SH,20190827,20190827,20190630,18376824064.94,17841317673.31
10,600196.SH,20190430,20190430,20190331,18484905324.86,15930300260.74
11,600196.SH,20190326,20190326,20181231,18001727194.13,17923246388.33
12,600196.SH,20181030,20181030,20180930,16664091860.75,17756959146.33
13,600196.SH,20180828,20180828,20180630,17634988872.77,23706385862.21
14,600196.SH,20180428,20180428,20180331,16515613962.1,17828254952.11
15,600196.SH,20180327,20180327,20171231,15056487772.84,16600472461.86
16,600196.SH,20171031,20171031,20170930,20084201788.09,14554787478.18
17,600196.SH,20170830,20170830,20170630,15098166350.78,10183854764.47
18,600196.SH,20170428,20170428,20170331,12469194832.42,10974784397.71
19,600196.SH,20170329,20170329,20161231,10764306924.17,10108553666.26
