Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600010.SH,20201030,20201030,20200930,38190215141.22,59863664493.17
1,600010.SH,20200831,20200831,20200630,35252111640.59,59782684672.83
2,600010.SH,20200430,20200430,20200331,37356170485.57,62778129236.69
3,600010.SH,20200430,20200430,20200331,37356170485.57,62778129236.69
4,600010.SH,20200430,20200430,20191231,41319121132.16,68045828646.34
5,600010.SH,20200430,20200430,20191231,41319121132.16,68045828646.34
6,600010.SH,20191030,20191030,20190930,45511261928.25,72234621048.9
7,600010.SH,20191030,20191030,20190930,45511261928.25,72234621048.9
8,600010.SH,20190828,20190828,20190630,41864594753.1,75667749792.04
9,600010.SH,20190828,20190828,20190630,41864594753.1,75667749792.04
10,600010.SH,20190430,20190430,20190331,40329297410.1,75738201298.92
11,600010.SH,20190419,20190419,20181231,44841829241.12,79876110018.96
12,600010.SH,20190419,20190419,20181231,44841829241.12,79876110018.96
13,600010.SH,20181031,20181031,20180930,43963826606.51,81666626934.12
14,600010.SH,20180829,20180829,20180630,42833613548.68,84679257983.25
15,600010.SH,20180427,20180427,20180331,41653714738.92,86734394396.98
16,600010.SH,20180420,20180420,20171231,41396469664.04,88881995754.02
17,600010.SH,20171027,20171027,20170930,37619191549.88,87464554538.2
18,600010.SH,20170824,20170824,20170630,34380539702.84,86942797476.83
19,600010.SH,20170428,20170428,20170331,34869480823.02,85824461685.85
20,600010.SH,20170421,20170421,20161231,32866532553.26,82088539655.77
