Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,000166.SZ,20201031,20201031,20200930,,
1,000166.SZ,20200829,20200829,20200630,,
2,000166.SZ,20200430,20200430,20200331,,
3,000166.SZ,20200328,20200328,20191231,,
4,000166.SZ,20191031,20191031,20190930,,
5,000166.SZ,20191031,20191031,20190930,,
6,000166.SZ,20190831,20190831,20190630,,
7,000166.SZ,20190831,20190831,20190630,,
8,000166.SZ,20190430,20190430,20190331,,
9,000166.SZ,20190228,20190228,20181231,,
10,000166.SZ,20190228,20190228,20181231,,
11,000166.SZ,20181027,20181027,20180930,,
12,000166.SZ,20180818,20180818,20180630,,
13,000166.SZ,20180818,20180818,20180630,,
14,000166.SZ,20180428,20180428,20180331,,
15,000166.SZ,20180421,20180421,20171231,,
16,000166.SZ,20180421,20180421,20171231,,
17,000166.SZ,20171028,20171028,20170930,,
18,000166.SZ,20171028,20171028,20170930,,
19,000166.SZ,20170812,20170812,20170630,,
20,000166.SZ,20170812,20170812,20170630,,
21,000166.SZ,20170428,20170428,20170331,,
22,000166.SZ,20170428,20170428,20170331,,
23,000166.SZ,20170330,20170330,20161231,,
24,000166.SZ,20170330,20170330,20161231,,
