Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600390.SH,20201030,20201030,20200930,68406880843.84,73785077983.55
1,600390.SH,20200829,20200829,20200630,66559768427.3,75197201625.07
2,600390.SH,20200428,20200428,20200331,66627671771.06,72103523503.21
3,600390.SH,20200428,20200428,20191231,67994668944.44,73519275513.63
4,600390.SH,20191029,20191029,20190930,67326675170.38,72959615823.72
5,600390.SH,20191029,20191029,20190930,67326675170.38,72959615823.72
6,600390.SH,20190829,20190829,20190630,68291822184.81,70726669496.67
7,600390.SH,20190829,20190829,20190630,68291822184.81,70726669496.67
8,600390.SH,20190427,20190427,20190331,66343862662.31,66423408230.78
9,600390.SH,20190427,20190427,20181231,44693225794.4,67244222736.62
10,600390.SH,20181030,20181030,20180930,43869117290.35,64420752148.16
11,600390.SH,20180830,20180830,20180630,46504781202.89,66128945345.49
12,600390.SH,20180428,20180428,20180331,48747767351.68,69456816032.3
13,600390.SH,20180428,20180428,20171231,53411882595.04,71388127479.08
14,600390.SH,20171031,20171031,20170930,51737355077.66,75718067834.04
15,600390.SH,20170830,20170830,20170630,32253785543.58,28467699558.29
16,600390.SH,20170428,20170428,20170331,38170898227.25,28259975715.35
17,600390.SH,20170426,20170426,20161231,19830428487.79,17619011485.72
