Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600918.SH,20201030,20201030,20200930,,
1,600918.SH,20200828,20200828,20200630,,
2,600918.SH,20200602,20200602,20200331,,
3,600918.SH,20200602,20200602,20191231,,
4,600918.SH,20200428,20200428,20191231,,
5,600918.SH,20200421,20200421,20190930,,
6,600918.SH,20190830,20190830,20190630,,
7,600918.SH,20190815,20190815,20190331,,
8,600918.SH,20200421,20200421,20181231,,
9,600918.SH,20200602,20200602,20181231,,
10,600918.SH,20190306,20190306,20180930,,
11,600918.SH,20180901,20180901,20180630,,
12,600918.SH,20180607,20180607,20180331,,
13,600918.SH,20200421,20200421,20171231,,
14,600918.SH,20180423,20180423,20170930,,
15,600918.SH,20170901,20170901,20170630,,
16,600918.SH,20180314,20180314,20170331,,
17,600918.SH,20200421,20200421,20161231,,
