Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,603160.SH,20201030,20201030,20200930,5961177188.04,1718450140.53
1,603160.SH,20200828,20200828,20200630,5769961320.71,1565399760.32
2,603160.SH,20200429,20200429,20200331,5603801835.98,1286941980.27
3,603160.SH,20200429,20200429,20200331,5603801835.98,1286941980.27
4,603160.SH,20200429,20200429,20191231,6491229103.36,1380722167.2
5,603160.SH,20200429,20200429,20191231,6491229103.36,1380722167.2
6,603160.SH,20191025,20191025,20190930,6355564928.12,1872102897.73
7,603160.SH,20191025,20191025,20190930,6355564928.12,1872102897.73
8,603160.SH,20190830,20190830,20190630,5754486665.87,1899686251.49
9,603160.SH,20190830,20190830,20190630,5754486665.87,1899686251.49
10,603160.SH,20190413,20190413,20190331,4992539375.0,1167107998.35
11,603160.SH,20190413,20190413,20190331,4992539375.0,1167107998.35
12,603160.SH,20190413,20190413,20181231,4551115717.21,1208037700.46
13,603160.SH,20181031,20181031,20180930,4142440493.66,940795271.03
14,603160.SH,20180825,20180825,20180630,4252537778.18,1356867947.7
15,603160.SH,20180427,20180427,20180331,3856102174.26,778248534.22
16,603160.SH,20180427,20180427,20171231,4058359033.43,911893498.49
17,603160.SH,20171023,20171023,20170930,3852001259.08,825780383.53
18,603160.SH,20170828,20170828,20170630,3268927107.24,528651919.34
19,603160.SH,20170429,20170429,20170331,3099092307.81,470293543.42
20,603160.SH,20170408,20170408,20161231,2923431268.28,464944209.79
