Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,002027.SZ,20201023,20201023,20200930,12906943855.48,3958020070.46
1,002027.SZ,20200821,20200821,20200630,12223666398.27,4675580642.35
2,002027.SZ,20200821,20200821,20200630,12223666398.27,4675580642.35
3,002027.SZ,20200428,20200428,20200331,11345645249.4,3427551189.58
4,002027.SZ,20200428,20200428,20191231,11510628287.75,3670851926.59
5,002027.SZ,20191031,20191031,20190930,10508097260.74,3008134979.83
6,002027.SZ,20191031,20191031,20190930,10508097260.74,3008134979.83
7,002027.SZ,20190822,20190822,20190630,11123911352.32,4237742386.29
8,002027.SZ,20190822,20190822,20190630,11123911352.32,4237742386.29
9,002027.SZ,20190425,20190425,20190331,11003784907.55,2732274605.22
10,002027.SZ,20190425,20190425,20190331,11003784907.55,2732274605.22
11,002027.SZ,20190425,20190425,20181231,12034203609.19,3527268856.82
12,002027.SZ,20190425,20190425,20181231,12034203609.19,3527268856.82
13,002027.SZ,20181030,20181030,20180930,12143672203.73,3617154051.09
14,002027.SZ,20180829,20180829,20180630,12195013833.7,3649352062.5
15,002027.SZ,20180425,20180425,20180331,11051729283.81,2902099519.86
16,002027.SZ,20180425,20180425,20171231,11164319330.72,3915283048.02
17,002027.SZ,20171028,20171028,20170930,9967250195.21,4046136235.05
18,002027.SZ,20170830,20170830,20170630,12070724197.62,7362871540.98
19,002027.SZ,20170428,20170428,20170331,10443974070.07,3547338915.57
20,002027.SZ,20170428,20170428,20161231,9871662750.77,3904445284.58
