Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,002001.SZ,20201029,20201029,20200930,13361199497.54,6730205485.37
1,002001.SZ,20200828,20200828,20200630,12903592656.12,6876399518.86
2,002001.SZ,20200428,20200428,20200331,12874263181.29,5975880129.86
3,002001.SZ,20200428,20200428,20200331,12874263181.29,5975880129.86
4,002001.SZ,20200428,20200428,20191231,12570618119.31,6774207914.94
5,002001.SZ,20200428,20200428,20191231,12570618119.31,6774207914.94
6,002001.SZ,20191024,20191024,20190930,11953609479.04,6651010642.65
7,002001.SZ,20191024,20191024,20190930,11953609479.04,6651010642.65
8,002001.SZ,20190823,20190823,20190630,12715355783.44,8296034377.03
9,002001.SZ,20190823,20190823,20190630,12715355783.44,8296034377.03
10,002001.SZ,20190429,20190429,20190331,11056812169.46,5254563326.36
11,002001.SZ,20190429,20190429,20190331,11056812169.46,5254563326.36
12,002001.SZ,20190429,20190429,20181231,10678089027.95,4567496501.11
13,002001.SZ,20190429,20190429,20181231,10678089027.95,4567496501.11
14,002001.SZ,20181022,20181022,20180930,10707246207.84,3741824921.92
15,002001.SZ,20180823,20180823,20180630,11302661007.09,3378445202.07
16,002001.SZ,20180428,20180428,20180331,12372420720.17,3023035559.82
17,002001.SZ,20180425,20180425,20171231,11787263432.58,3075101018.28
18,002001.SZ,20171026,20171026,20170930,5905148386.96,2633858694.99
19,002001.SZ,20170823,20170823,20170630,5853443840.19,2773813651.13
20,002001.SZ,20170422,20170422,20170331,5958034980.58,2580468467.52
21,002001.SZ,20170328,20170328,20161231,5736740657.62,2663502742.88
