Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,002352.SZ,20201027,20201027,20200930,50602931499.66,39194431503.86
1,002352.SZ,20200826,20200826,20200630,50429419260.33,36843142239.82
2,002352.SZ,20200424,20200424,20200331,45070423017.44,31202096939.04
3,002352.SZ,20200324,20200324,20191231,42897020225.26,30982063788.03
4,002352.SZ,20191026,20191026,20190930,34829687189.62,28215424103.31
5,002352.SZ,20191026,20191026,20190930,34829687189.62,28215424103.31
6,002352.SZ,20190828,20190828,20190630,33615852819.55,28363084172.45
7,002352.SZ,20190828,20190828,20190630,,
8,002352.SZ,20190424,20190424,20190331,32185966413.91,30300294556.64
9,002352.SZ,20190424,20190424,20190331,32185966413.91,30300294556.64
10,002352.SZ,20190316,20190316,20181231,31921613958.28,26369355486.14
11,002352.SZ,20181027,20181027,20180930,29722933850.27,23338978573.59
12,002352.SZ,20180824,20180824,20180630,28748919006.94,21738294284.19
13,002352.SZ,20180427,20180427,20180331,31059378322.45,21688692798.69
14,002352.SZ,20180314,20180314,20171231,31489620752.14,21544603847.19
15,002352.SZ,20171027,20171027,20170930,30011259407.48,18331145243.31
16,002352.SZ,20170826,20170826,20170630,20918529122.55,18336788877.9
17,002352.SZ,20170427,20170427,20170331,19632216626.78,16757595148.68
18,002352.SZ,20170313,20170313,20161231,21333174761.28,18386958484.15
