Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,002821.SZ,20201024,20201024,20200930,4226079141.31,868619183.57
1,002821.SZ,20200808,20200808,20200630,1748697275.11,537171298.43
2,002821.SZ,20200425,20200425,20200331,1674082497.07,474107624.45
3,002821.SZ,20200409,20200409,20191231,1638856471.11,503985741.47
4,002821.SZ,20191025,20191025,20190930,1588485129.88,550355004.79
5,002821.SZ,20191025,20191025,20190930,1588485129.88,550355004.79
6,002821.SZ,20190803,20190803,20190630,1413210093.11,414002865.44
7,002821.SZ,20190423,20190423,20190331,1626069615.66,455273815.46
8,002821.SZ,20190423,20190423,20190331,1626069615.66,455273815.46
9,002821.SZ,20190316,20190316,20181231,1694398834.07,539673746.83
10,002821.SZ,20181031,20181031,20180930,1605359383.78,417517410.5
11,002821.SZ,20180818,20180818,20180630,1518592285.47,398986784.67
12,002821.SZ,20180420,20180420,20180331,1659758293.28,384828272.83
13,002821.SZ,20180330,20180330,20171231,1614948166.55,374033469.62
14,002821.SZ,20171024,20171024,20170930,1623288426.8,385187268.68
15,002821.SZ,20170810,20170810,20170630,1584144829.18,406086800.83
16,002821.SZ,20170424,20170424,20170331,1681273677.81,450187742.23
17,002821.SZ,20170330,20170330,20161231,1645019653.49,503728536.39
