Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600606.SH,20201027,20201027,20200930,1000025817720.09,802271253835.75
1,600606.SH,20200825,20200825,20200630,1017662882615.49,820528693081.94
2,600606.SH,20200428,20200428,20200331,997318241826.65,796200259739.9
3,600606.SH,20200428,20200428,20200331,,
4,600606.SH,20200428,20200428,20191231,1013213008368.14,829775822167.12
5,600606.SH,20191025,20191025,20190930,916717607659.97,707900092433.09
6,600606.SH,20191025,20191025,20190930,916717607659.97,707900092433.09
7,600606.SH,20190827,20190827,20190630,887819711778.46,675063502894.14
8,600606.SH,20190827,20190827,20190630,887819711778.46,675063502894.14
9,600606.SH,20190423,20190423,20190331,967905067879.69,759456592100.66
10,600606.SH,20190423,20190423,20190331,967905067879.69,759456592100.66
11,600606.SH,20190423,20190423,20181231,927462977052.62,747216027331.97
12,600606.SH,20190423,20190423,20181231,927462977052.62,747216027331.97
13,600606.SH,20181030,20181030,20180930,858057876719.75,665270874037.51
14,600606.SH,20180828,20180828,20180630,814687162213.45,628710574349.86
15,600606.SH,20180424,20180424,20180331,781984177758.53,589418444499.14
16,600606.SH,20180424,20180424,20171231,763187080798.32,576432265194.05
17,600606.SH,20171030,20171030,20170930,699794806898.38,510406560708.98
18,600606.SH,20170829,20170829,20170630,677203118035.8,498422826411.8
19,600606.SH,20170425,20170425,20170331,693540100007.15,469077583286.73
20,600606.SH,20170425,20170425,20161231,670776621757.76,462416229762.26
