Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600030.SH,20201030,20201030,20200930,,
1,600030.SH,20200825,20200825,20200630,,
2,600030.SH,20200825,20200825,20200630,,
3,600030.SH,20200429,20200429,20200331,,
4,600030.SH,20200429,20200429,20200331,,
5,600030.SH,20200320,20200320,20191231,,
6,600030.SH,20200320,20200320,20191231,,
7,600030.SH,20191031,20191031,20190930,,
8,600030.SH,20191031,20191031,20190930,,
9,600030.SH,20190823,20190823,20190630,,
10,600030.SH,20190823,20190823,20190630,,
11,600030.SH,20190430,20190430,20190331,,
12,600030.SH,20190430,20190430,20190331,,
13,600030.SH,20190322,20190322,20181231,,
14,600030.SH,20181031,20181031,20180930,,
15,600030.SH,20181031,20181031,20180930,,
16,600030.SH,20180824,20180824,20180630,,
17,600030.SH,20180824,20180824,20180630,,
18,600030.SH,20180428,20180428,20180331,,
19,600030.SH,20180323,20180323,20171231,,
20,600030.SH,20180323,20180323,20171231,,
21,600030.SH,20171031,20171031,20170930,,
22,600030.SH,20171031,20171031,20170930,,
23,600030.SH,20170826,20170826,20170630,,
24,600030.SH,20170826,20170826,20170630,,
25,600030.SH,20170429,20170429,20170331,,
26,600030.SH,20170429,20170429,20170331,,
27,600030.SH,20170323,20170323,20161231,,
28,600030.SH,20170323,20170323,20161231,,
