Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,688036.SH,20201028,20201028,20200930,20600793972.53,11969952984.68
1,688036.SH,20201028,20201028,20200930,20600793972.53,11969952984.68
2,688036.SH,20200827,20200827,20200630,16594372155.89,8818557935.14
3,688036.SH,20200429,20200429,20200331,15403090262.55,7771286545.66
4,688036.SH,20200429,20200429,20200331,15403090262.55,7771286545.66
5,688036.SH,20200428,20200428,20191231,15463110289.85,8155596713.45
6,688036.SH,20191030,20191030,20190930,12994515727.92,6294717891.41
7,688036.SH,20191030,20191030,20190930,12994515727.92,6294717891.41
8,688036.SH,20190910,20190910,20190630,8624814353.69,5005142171.14
9,688036.SH,20190712,20190712,20190331,,
10,688036.SH,20190910,20190910,20181231,8539085289.37,5457063022.99
11,688036.SH,20190910,20190910,20171231,7521534462.54,5003343544.93
12,688036.SH,20190910,20190910,20161231,6335851834.88,4521225546.26
