Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600276.SH,20201020,20201020,20200930,25569303211.5,3919358236.72
1,600276.SH,20201020,20201020,20200930,25569303211.5,3919358236.72
2,600276.SH,20200801,20200801,20200630,23777925761.53,2777182736.77
3,600276.SH,20200428,20200428,20200331,23818984027.79,2740845221.41
4,600276.SH,20200323,20200323,20191231,22311304817.0,2472634725.58
5,600276.SH,20200323,20200323,20191231,22311304817.0,2472634725.58
6,600276.SH,20191025,20191025,20190930,21512152954.24,2562723551.62
7,600276.SH,20191025,20191025,20190930,21512152954.24,2562723551.62
8,600276.SH,20190830,20190830,20190630,20038014124.99,2456189228.95
9,600276.SH,20190830,20190830,20190630,20038014124.99,2456189228.95
10,600276.SH,20190417,20190417,20190331,18959391594.94,2610905643.08
11,600276.SH,20190417,20190417,20190331,18959391594.94,2610905643.08
12,600276.SH,20190216,20190216,20181231,18069392099.65,2493634134.74
13,600276.SH,20181026,20181026,20180930,16965905639.65,2081931530.91
14,600276.SH,20180810,20180810,20180630,16425682118.56,2318378510.45
15,600276.SH,20180427,20180427,20180331,15285331385.03,1860647850.51
16,600276.SH,20180416,20180416,20171231,14468530792.98,2050398695.84
17,600276.SH,20171019,20171019,20170930,13207180616.12,1432558373.22
18,600276.SH,20170830,20170830,20170630,12528326747.85,1448838746.98
19,600276.SH,20170421,20170421,20170331,12279696594.31,1520010844.26
20,600276.SH,20170311,20170311,20161231,11393221856.62,1364875123.67
