Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600547.SH,20201029,20201029,20200930,14976373287.03,30491677620.89
1,600547.SH,20200828,20200828,20200630,12538093702.84,27639119119.79
2,600547.SH,20200429,20200429,20200331,11293573342.06,26118528533.61
3,600547.SH,20200417,20200417,20191231,10361811658.01,24873453110.25
4,600547.SH,20200417,20200417,20191231,10361811658.01,24873453110.25
5,600547.SH,20191030,20191030,20190930,16800748459.12,26522016076.66
6,600547.SH,20191030,20191030,20190930,16800748459.12,26522016076.66
7,600547.SH,20190830,20190830,20190630,8202109065.4,18067273410.11
8,600547.SH,20190830,20190830,20190630,8202109065.4,18067273410.11
9,600547.SH,20190427,20190427,20190331,8163609938.43,14788915242.77
10,600547.SH,20190427,20190427,20190331,8163609938.43,14788915242.77
11,600547.SH,20190329,20190329,20181231,6584300732.78,14245484232.04
12,600547.SH,20181030,20181030,20180930,11188301705.22,14395286157.78
13,600547.SH,20180814,20180814,20180630,6949209161.42,13730130337.82
14,600547.SH,20180423,20180423,20180331,6993735439.42,11706900254.02
15,600547.SH,20180307,20180307,20171231,6909118435.92,10673668039.18
16,600547.SH,20171031,20171031,20170930,7733367068.71,10676115299.82
17,600547.SH,20170831,20170831,20170630,8445106027.3,11298403548.44
18,600547.SH,20170427,20170427,20170331,4059377924.04,8171917047.69
19,600547.SH,20170328,20170328,20161231,3053026823.16,7240398094.0
