Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601100.SH,20201027,20201027,20200930,6780996699.21,2592238835.62
1,601100.SH,20200825,20200825,20200630,6552891715.61,2861359312.69
2,601100.SH,20200430,20200430,20200331,6208063097.36,2546042057.06
3,601100.SH,20200430,20200430,20200331,6208063097.36,2546042057.06
4,601100.SH,20200430,20200430,20191231,5491802119.34,2169939369.4
5,601100.SH,20200430,20200430,20191231,5491802119.34,2169939369.4
6,601100.SH,20191030,20191030,20190930,5085637911.38,1953126772.62
7,601100.SH,20191030,20191030,20190930,5085637911.38,1953126772.62
8,601100.SH,20190827,20190827,20190630,5187343535.34,2291002379.65
9,601100.SH,20190827,20190827,20190630,5187343535.34,2291002379.65
10,601100.SH,20190423,20190423,20190331,4994935758.72,2122549835.45
11,601100.SH,20190423,20190423,20190331,4994935758.72,2122549835.45
12,601100.SH,20190423,20190423,20181231,4442936978.85,1981477489.09
13,601100.SH,20190423,20190423,20181231,4442936978.85,1981477489.09
14,601100.SH,20181030,20181030,20180930,4232471468.93,1939199305.08
15,601100.SH,20180821,20180821,20180630,4026749733.96,2023621182.01
16,601100.SH,20180426,20180426,20180331,3572629304.54,1885117658.64
17,601100.SH,20180417,20180417,20171231,3294541273.98,1691673315.4
18,601100.SH,20171031,20171031,20170930,3287329552.62,1561006373.08
19,601100.SH,20170815,20170815,20170630,2828937887.02,1522668978.22
20,601100.SH,20170425,20170425,20170331,2626322818.92,1215492273.42
21,601100.SH,20170425,20170425,20161231,2306878908.81,1069003865.57
