Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601021.SH,20201031,20201031,20200930,11372307852.0,11668670652.0
1,601021.SH,20201031,20201031,20200930,11372307852.0,11668670652.0
2,601021.SH,20200829,20200829,20200630,10376335412.0,10915002501.0
3,601021.SH,20200430,20200430,20200331,10423545384.0,9499414091.0
4,601021.SH,20200430,20200430,20200331,10423545384.0,9499414091.0
5,601021.SH,20200430,20200430,20191231,9719648470.0,8649615715.0
6,601021.SH,20200430,20200430,20191231,9719648470.0,8649615715.0
7,601021.SH,20191031,20191031,20190930,10672271489.0,9334676135.0
8,601021.SH,20191031,20191031,20190930,10672271489.0,9334676135.0
9,601021.SH,20190830,20190830,20190630,9351102801.0,8201122780.0
10,601021.SH,20190830,20190830,20190630,9351102801.0,8201122780.0
11,601021.SH,20190430,20190430,20190331,9480615239.0,6668029431.0
12,601021.SH,20190430,20190430,20190331,9480615239.0,6668029431.0
13,601021.SH,20190419,20190419,20181231,9141451998.0,6936288079.0
14,601021.SH,20190419,20190419,20181231,9141451998.0,6936288079.0
15,601021.SH,20181031,20181031,20180930,9479098043.0,6387371321.0
16,601021.SH,20180831,20180831,20180630,9468042361.0,5410981085.0
17,601021.SH,20180428,20180428,20180331,9631550896.0,5623424043.0
18,601021.SH,20180428,20180428,20171231,6623122799.0,5449186956.0
19,601021.SH,20171031,20171031,20170930,6797183466.0,4856894940.0
20,601021.SH,20170817,20170817,20170630,6315037631.0,4311262653.0
21,601021.SH,20170429,20170429,20170331,5894009954.0,4285687869.0
22,601021.SH,20170331,20170331,20161231,6741344100.0,5223655059.0
