Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600036.SH,20201031,20201031,20200930,,
1,600036.SH,20200829,20200829,20200630,,
2,600036.SH,20200829,20200829,20200630,,
3,600036.SH,20200430,20200430,20200331,,
4,600036.SH,20200430,20200430,20200331,,
5,600036.SH,20200321,20200321,20191231,,
6,600036.SH,20200321,20200321,20191231,,
7,600036.SH,20191031,20191031,20190930,,
8,600036.SH,20191031,20191031,20190930,,
9,600036.SH,20190824,20190824,20190630,,
10,600036.SH,20190824,20190824,20190630,,
11,600036.SH,20190430,20190430,20190331,,
12,600036.SH,20190430,20190430,20190331,,
13,600036.SH,20190323,20190323,20181231,,
14,600036.SH,20190323,20190323,20181231,,
15,600036.SH,20181031,20181031,20180930,,
16,600036.SH,20181031,20181031,20180930,,
17,600036.SH,20180825,20180825,20180630,,
18,600036.SH,20180428,20180428,20180331,,
19,600036.SH,20180324,20180324,20171231,,
20,600036.SH,20171028,20171028,20170930,,
21,600036.SH,20170819,20170819,20170630,,
22,600036.SH,20170428,20170428,20170331,,
23,600036.SH,20170325,20170325,20161231,,
