Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600309.SH,20201023,20201023,20200930,38925950492.13,68300454451.39
1,600309.SH,20200820,20200820,20200630,32752954460.53,61568774957.95
2,600309.SH,20200425,20200425,20200331,31882523778.12,54905758223.37
3,600309.SH,20200425,20200425,20200331,31882523778.12,54905758223.37
4,600309.SH,20200331,20200331,20191231,23483577397.65,44799566175.61
5,600309.SH,20191025,20191025,20190930,28719843776.35,48302149058.88
6,600309.SH,20191025,20191025,20190930,28719843776.35,48302149058.88
7,600309.SH,20190821,20190821,20190630,32122722030.32,50822319300.62
8,600309.SH,20190427,20190427,20190331,33331211165.33,43542815126.0
9,600309.SH,20190427,20190427,20190331,33331211165.33,43542815126.0
10,600309.SH,20190423,20190423,20181231,29744577220.36,32979574608.12
11,600309.SH,20181019,20181019,20180930,26349438098.0,29190185992.66
12,600309.SH,20180731,20180731,20180630,25134530142.21,27377833213.5
13,600309.SH,20180427,20180427,20180331,25165932421.8,28275828849.74
14,600309.SH,20180313,20180313,20171231,25200214623.69,27820093004.37
15,600309.SH,20171014,20171014,20170930,23696301606.51,27736483091.02
16,600309.SH,20170801,20170801,20170630,21692102274.01,25906477057.43
17,600309.SH,20170415,20170415,20170331,19038392159.71,23338671332.57
18,600309.SH,20170411,20170411,20161231,13235796509.1,22601406540.52
