Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601216.SH,20201030,20201030,20200930,10232877617.47,16866609412.59
1,601216.SH,20201030,20201030,20200930,10232877617.47,16866609412.59
2,601216.SH,20200828,20200828,20200630,9417255335.03,15678740629.42
3,601216.SH,20200430,20200430,20200331,11808069389.58,15617400916.99
4,601216.SH,20200430,20200430,20200331,11808069389.58,15617400916.99
5,601216.SH,20200422,20200422,20191231,3822429254.78,7381047482.7
6,601216.SH,20200422,20200422,20191231,3822429254.78,7381047482.7
7,601216.SH,20191030,20191030,20190930,2594281645.62,5103800557.82
8,601216.SH,20191030,20191030,20190930,,
9,601216.SH,20190828,20190828,20190630,2438296610.39,5103070355.91
10,601216.SH,20190430,20190430,20190331,2845174402.33,4929589780.85
11,601216.SH,20190419,20190419,20181231,2509295699.42,5412842677.91
12,601216.SH,20181026,20181026,20180930,2685966845.89,4640844277.87
13,601216.SH,20180822,20180822,20180630,2856164005.05,5115920488.61
14,601216.SH,20180427,20180427,20180331,3807002034.24,6124039649.87
15,601216.SH,20180420,20180420,20171231,2528906280.76,4620449189.18
16,601216.SH,20171028,20171028,20170930,6680398905.26,2804913295.95
17,601216.SH,20170825,20170825,20170630,5355715880.49,2990023097.3
18,601216.SH,20170421,20170421,20170331,5911233105.19,3235253574.24
19,601216.SH,20170412,20170412,20161231,4300932785.88,2061574785.84
