Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601988.SH,20201031,20201031,20200930,,
1,601988.SH,20200831,20200831,20200630,,
2,601988.SH,20200831,20200831,20200630,,
3,601988.SH,20200430,20200430,20200331,,
4,601988.SH,20200328,20200328,20191231,,
5,601988.SH,20191031,20191031,20190930,,
6,601988.SH,20191031,20191031,20190930,,
7,601988.SH,20190831,20190831,20190630,,
8,601988.SH,20190430,20190430,20190331,,
9,601988.SH,20190330,20190330,20181231,,
10,601988.SH,20181030,20181030,20180930,,
11,601988.SH,20180829,20180829,20180630,,
12,601988.SH,20180428,20180428,20180331,,
13,601988.SH,20180330,20180330,20171231,,
14,601988.SH,20171031,20171031,20170930,,
15,601988.SH,20170831,20170831,20170630,,
16,601988.SH,20170429,20170429,20170331,,
17,601988.SH,20170429,20170429,20170331,,
18,601988.SH,20170401,20170401,20161231,,
19,601988.SH,20170401,20170401,20161231,,
