Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,002475.SZ,20201028,20201028,20200930,42876092300.07,36525787697.88
1,002475.SZ,20200825,20200825,20200630,31675292884.04,26663136508.87
2,002475.SZ,20200428,20200428,20200331,33185325512.3,27312395493.63
3,002475.SZ,20200428,20200428,20200331,33185325512.3,27312395493.63
4,002475.SZ,20200421,20200421,20191231,30750897466.71,24859726210.75
5,002475.SZ,20191022,20191022,20190930,28895716773.83,22844672456.77
6,002475.SZ,20191022,20191022,20190930,28895716773.83,22844672456.77
7,002475.SZ,20190821,20190821,20190630,23235401650.55,17962066679.04
8,002475.SZ,20190423,20190423,20190331,22505795842.17,16849843436.2
9,002475.SZ,20190423,20190423,20190331,22505795842.17,16849843436.2
10,002475.SZ,20190416,20190416,20181231,23078073576.84,17178573471.32
11,002475.SZ,20181020,20181020,20180930,21977884524.01,17196159417.35
12,002475.SZ,20180824,20180824,20180630,17158327232.23,12047036880.1
13,002475.SZ,20180425,20180425,20180331,16057533754.37,10485969337.35
14,002475.SZ,20180420,20180420,20171231,17371797690.98,11711645754.95
15,002475.SZ,20171021,20171021,20170930,15418559293.21,10597164408.47
16,002475.SZ,20170825,20170825,20170630,13994265171.69,8552554639.84
17,002475.SZ,20170426,20170426,20170331,13428386393.7,7645103969.43
18,002475.SZ,20170420,20170420,20161231,14545270694.29,8607456952.15
