Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,000333.SZ,20201031,20201031,20200930,245480988000.0,184335744000.0
1,000333.SZ,20201031,20201031,20200930,245480988000.0,184335744000.0
2,000333.SZ,20200831,20200831,20200630,230836732000.0,176099870000.0
3,000333.SZ,20200430,20200430,20200331,215843936000.0,140242822000.0
4,000333.SZ,20200430,20200430,20200331,215843936000.0,140242822000.0
5,000333.SZ,20200430,20200430,20191231,216482692000.0,144318484000.0
6,000333.SZ,20200430,20200430,20191231,216482692000.0,144318484000.0
7,000333.SZ,20191031,20191031,20190930,200087131000.0,129405499000.0
8,000333.SZ,20191031,20191031,20190930,200087131000.0,129405499000.0
9,000333.SZ,20190831,20190831,20190630,,
10,000333.SZ,20190831,20190831,20190630,198961260000.0,133923878000.0
11,000333.SZ,20190430,20190430,20190331,200662370000.0,135683778000.0
12,000333.SZ,20190420,20190420,20181231,182689438000.0,130231088000.0
13,000333.SZ,20181031,20181031,20180930,175514630000.0,123320548000.0
14,000333.SZ,20180831,20180831,20180630,172206557000.0,124176227000.0
15,000333.SZ,20180428,20180428,20180331,174440430000.0,118960005000.0
16,000333.SZ,20180331,20180331,20171231,169810676000.0,119091857000.0
17,000333.SZ,20171031,20171031,20170930,163349932000.0,114918493000.0
18,000333.SZ,20170831,20170831,20170630,152132165000.0,137711491000.0
19,000333.SZ,20170429,20170429,20170331,146037999000.0,133413998000.0
20,000333.SZ,20170331,20170331,20161231,120621320000.0,89184000000.0
