Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,002153.SZ,20201027,20201027,20200930,6216349349.98,1289561745.19
1,002153.SZ,20200827,20200827,20200630,6296184615.92,1342087620.84
2,002153.SZ,20200430,20200430,20200331,6430021095.89,1369562913.71
3,002153.SZ,20200430,20200430,20200331,6430021095.89,1369562913.71
4,002153.SZ,20200429,20200429,20191231,6647344744.98,1546040155.37
5,002153.SZ,20200429,20200429,20191231,6647344744.98,1546040155.37
6,002153.SZ,20191029,20191029,20190930,6633063498.04,1417542190.3
7,002153.SZ,20191029,20191029,20190930,6633063498.04,1417542190.3
8,002153.SZ,20190829,20190829,20190630,6991074089.39,1888965725.38
9,002153.SZ,20190429,20190429,20190331,6639843170.49,1299602518.06
10,002153.SZ,20190429,20190429,20190331,6639843170.49,1299602518.06
11,002153.SZ,20190423,20190423,20181231,6961856136.51,1295758029.56
12,002153.SZ,20181027,20181027,20180930,6911606652.43,1175136128.66
13,002153.SZ,20180830,20180830,20180630,6867488541.16,953763190.82
14,002153.SZ,20180427,20180427,20180331,4338152543.35,1397736101.19
15,002153.SZ,20180420,20180420,20171231,4063614540.95,1133299814.96
16,002153.SZ,20171027,20171027,20170930,3558452407.96,718927828.75
17,002153.SZ,20170824,20170824,20170630,3462593504.1,688684757.09
18,002153.SZ,20170427,20170427,20170331,3527703154.54,787294412.09
19,002153.SZ,20170408,20170408,20161231,3618718763.55,845755692.83
