Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,000656.SZ,20201030,20201030,20200930,339986135801.53,246454046876.24
1,000656.SZ,20200828,20200828,20200630,326547630118.34,231022266571.62
2,000656.SZ,20200414,20200414,20200331,296638669906.1,189726612814.74
3,000656.SZ,20200324,20200324,20191231,291228777896.68,200965393147.39
4,000656.SZ,20191031,20191031,20190930,266411809166.36,172201081338.01
5,000656.SZ,20191031,20191031,20190930,266411809166.36,172201081338.01
6,000656.SZ,20190813,20190813,20190630,248232041885.92,159341637661.75
7,000656.SZ,20190430,20190430,20190331,229131398098.69,143173896327.42
8,000656.SZ,20190326,20190326,20181231,213341273652.7,137625506008.2
9,000656.SZ,20181020,20181020,20180930,191714663629.57,121639350176.78
10,000656.SZ,20180824,20180824,20180630,171433234215.26,103940872112.74
11,000656.SZ,20180417,20180417,20180331,149276135110.5,87896927472.86
12,000656.SZ,20180417,20180417,20171231,144187594666.18,84293608824.35
13,000656.SZ,20171031,20171031,20170930,130865875910.34,64357207060.46
14,000656.SZ,20170822,20170822,20170630,123172101007.34,62353751215.27
15,000656.SZ,20170425,20170425,20170331,105326592257.88,49343839637.86
16,000656.SZ,20170330,20170330,20161231,99265095236.8,47868450105.26
