Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600111.SH,20201027,20201027,20200930,18603423705.32,5068379709.61
1,600111.SH,20200825,20200825,20200630,17749295216.72,5024713120.08
2,600111.SH,20200430,20200430,20200331,17982789473.48,5783904081.05
3,600111.SH,20200430,20200430,20200331,17982789473.48,5783904081.05
4,600111.SH,20200428,20200428,20191231,16730893996.6,5698905839.26
5,600111.SH,20191026,20191026,20190930,17307826600.36,6384293029.88
6,600111.SH,20191026,20191026,20190930,17307826600.36,6384293029.88
7,600111.SH,20190824,20190824,20190630,16868447211.63,6140016241.86
8,600111.SH,20190824,20190824,20190630,16868447211.63,6140016241.86
9,600111.SH,20190430,20190430,20190331,17420372643.41,6828021350.66
10,600111.SH,20190420,20190420,20181231,17287413923.86,6134466992.84
11,600111.SH,20190420,20190420,20181231,17287413923.86,6134466992.84
12,600111.SH,20181020,20181020,20180930,17414732015.35,7213693966.91
13,600111.SH,20180824,20180824,20180630,14830619395.26,6067394142.67
14,600111.SH,20180428,20180428,20180331,16417003728.61,6988550869.19
15,600111.SH,20180420,20180420,20171231,15324499733.72,6039390778.47
16,600111.SH,20171028,20171028,20170930,16810619653.71,7519749667.57
17,600111.SH,20170818,20170818,20170630,13316316705.8,5907670983.68
18,600111.SH,20170428,20170428,20170331,12921033207.15,5839730876.42
19,600111.SH,20170415,20170415,20161231,10577620377.42,5494371852.73
