Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,300003.SZ,20201029,20201029,20200930,7272869490.71,4702364201.83
1,300003.SZ,20200828,20200828,20200630,6817144464.45,4873051620.8
2,300003.SZ,20200429,20200429,20200331,6144157620.11,4818975415.41
3,300003.SZ,20200429,20200429,20200331,6144157620.11,4818975415.41
4,300003.SZ,20200331,20200331,20191231,5634380767.03,5110503310.0
5,300003.SZ,20191026,20191026,20190930,6129160781.72,4551552600.01
6,300003.SZ,20191026,20191026,20190930,6129160781.72,4551552600.01
7,300003.SZ,20190828,20190828,20190630,5791278166.15,4516667713.85
8,300003.SZ,20190828,20190828,20190630,5791278166.15,4516667713.85
9,300003.SZ,20190427,20190427,20190331,6326997182.48,5068998792.7
10,300003.SZ,20190329,20190329,20181231,5705851334.25,5069236376.61
11,300003.SZ,20181027,20181027,20180930,6214545680.05,5095721110.2
12,300003.SZ,20180814,20180814,20180630,5461169704.45,4141775480.02
13,300003.SZ,20180427,20180427,20180331,4462954513.05,3685316479.72
14,300003.SZ,20180313,20180313,20171231,5158708161.36,3216702765.78
15,300003.SZ,20171027,20171027,20170930,4373800656.85,2613133112.53
16,300003.SZ,20170829,20170829,20170630,3866350669.79,2412548685.02
17,300003.SZ,20170427,20170427,20170331,3734171343.61,2241591239.82
18,300003.SZ,20170331,20170331,20161231,4143092774.45,2035406163.33
