Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600068.SH,20201031,20201031,20200930,141025200040.93,128484298009.74
1,600068.SH,20200829,20200829,20200630,130360373895.33,118306332967.27
2,600068.SH,20200430,20200430,20200331,126217840409.66,105830600396.35
3,600068.SH,20200430,20200430,20200331,126217840409.66,105830600396.35
4,600068.SH,20200401,20200401,20191231,134039206606.97,112469413186.41
5,600068.SH,20191031,20191031,20190930,130158983574.36,113730958271.84
6,600068.SH,20191031,20191031,20190930,130158983574.36,113730958271.84
7,600068.SH,20190831,20190831,20190630,135237845720.1,111781410280.81
8,600068.SH,20190831,20190831,20190630,135237845720.1,111781410280.81
9,600068.SH,20190430,20190430,20190331,126901374611.04,108728526507.67
10,600068.SH,20190330,20190330,20181231,129777332077.59,117963839182.83
11,600068.SH,20181031,20181031,20180930,131001349099.27,108645471175.74
12,600068.SH,20180831,20180831,20180630,133694600086.37,107383590028.94
13,600068.SH,20180428,20180428,20180331,128694906867.34,93841469559.43
14,600068.SH,20180330,20180330,20171231,123188852961.67,91363826658.99
15,600068.SH,20171031,20171031,20170930,119052110029.71,78860511113.24
16,600068.SH,20170831,20170831,20170630,113148019636.68,74891347823.25
17,600068.SH,20170429,20170429,20170331,108596805208.66,67572949477.24
18,600068.SH,20170330,20170330,20161231,100536220513.56,59588665131.12
