Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,002230.SZ,20201027,20201027,20200930,13668237589.25,8514673263.54
1,002230.SZ,20200822,20200822,20200630,12324111422.6,7541282953.74
2,002230.SZ,20200422,20200422,20200331,11477522297.92,6451497767.8
3,002230.SZ,20200422,20200422,20191231,11429939013.54,6865832424.37
4,002230.SZ,20191025,20191025,20190930,11464761887.49,6151022613.64
5,002230.SZ,20191025,20191025,20190930,11464761887.49,6151022613.64
6,002230.SZ,20190822,20190822,20190630,8483631154.02,5706017520.57
7,002230.SZ,20190419,20190419,20190331,8078061605.42,5407638918.4
8,002230.SZ,20190419,20190419,20190331,8078061605.42,5407638918.4
9,002230.SZ,20190419,20190419,20181231,7762399055.75,5812731076.22
10,002230.SZ,20181024,20181024,20180930,6948037758.3,5044544528.67
11,002230.SZ,20180814,20180814,20180630,6644056831.6,4641964874.48
12,002230.SZ,20180424,20180424,20180331,6709580128.06,4053061180.34
13,002230.SZ,20180329,20180329,20171231,7242592112.54,4495149779.41
14,002230.SZ,20171019,20171019,20170930,6724057433.65,2812478539.52
15,002230.SZ,20170810,20170810,20170630,6383353912.15,2402925467.63
16,002230.SZ,20170418,20170418,20170331,5563600504.8,2185403184.96
17,002230.SZ,20170321,20170321,20161231,5532885443.01,2520986784.27
