Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,600703.SH,20201030,20201030,20200930,16724397481.5,5180570745.42
1,600703.SH,20200819,20200819,20200630,17213178086.07,4881742941.1
2,600703.SH,20200424,20200424,20200331,10281890876.12,4339710935.47
3,600703.SH,20200424,20200424,20200331,10281890876.12,4339710935.47
4,600703.SH,20200424,20200424,20191231,10263129359.46,4603544685.45
5,600703.SH,20200424,20200424,20191231,10263129359.46,4603544685.45
6,600703.SH,20191029,20191029,20190930,10100002395.05,3992307272.69
7,600703.SH,20191029,20191029,20190930,10100002395.05,3992307272.69
8,600703.SH,20190822,20190822,20190630,11625757112.45,5745297516.58
9,600703.SH,20190822,20190822,20190630,11625757112.45,5745297516.58
10,600703.SH,20190426,20190426,20190331,13045745322.22,5530060782.33
11,600703.SH,20190426,20190426,20190331,13045745322.22,5530060782.33
12,600703.SH,20190426,20190426,20181231,13135460643.18,5420367813.14
13,600703.SH,20181031,20181031,20180930,12065802186.34,3964319704.53
14,600703.SH,20180823,20180823,20180630,11349465549.6,1983724983.53
15,600703.SH,20180426,20180426,20180331,12190387895.66,1822265956.12
16,600703.SH,20180420,20180420,20171231,11497914074.04,1597862740.16
17,600703.SH,20171026,20171026,20170930,10695330588.0,1797533006.84
18,600703.SH,20170811,20170811,20170630,10766881347.45,2127347284.56
19,600703.SH,20170425,20170425,20170331,11776618648.3,2157078553.3
20,600703.SH,20170413,20170413,20161231,11643793177.05,2097346600.79
