Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601398.SH,20201031,20201031,20200930,,
1,601398.SH,20200831,20200831,20200630,,
2,601398.SH,20200831,20200831,20200630,,
3,601398.SH,20200429,20200429,20200331,,
4,601398.SH,20200328,20200328,20191231,,
5,601398.SH,20191026,20191026,20190930,,
6,601398.SH,20190830,20190830,20190630,,
7,601398.SH,20190430,20190430,20190331,,
8,601398.SH,20190430,20190430,20190331,,
9,601398.SH,20190329,20190329,20181231,,
10,601398.SH,20181031,20181031,20180930,,
11,601398.SH,20181031,20181031,20180930,,
12,601398.SH,20180831,20180831,20180630,,
13,601398.SH,20180831,20180831,20180630,,
14,601398.SH,20180428,20180428,20180331,,
15,601398.SH,20180328,20180328,20171231,,
16,601398.SH,20171031,20171031,20170930,,
17,601398.SH,20171031,20171031,20170930,,
18,601398.SH,20170831,20170831,20170630,,
19,601398.SH,20170831,20170831,20170630,,
20,601398.SH,20170429,20170429,20170331,,
21,601398.SH,20170429,20170429,20170331,,
22,601398.SH,20170331,20170331,20161231,,
23,601398.SH,20170331,20170331,20161231,,
