Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,000876.SZ,20201031,20201031,20200930,32811925269.09,36879868280.7
1,000876.SZ,20200831,20200831,20200630,28830842008.81,33419014611.51
2,000876.SZ,20200430,20200430,20200331,25497237101.43,27518165824.7
3,000876.SZ,20200430,20200430,20200331,25497237101.43,27518165824.7
4,000876.SZ,20200401,20200401,20191231,17178552679.58,26195904713.44
5,000876.SZ,20191031,20191031,20190930,16384277367.87,23906447918.29
6,000876.SZ,20191031,20191031,20190930,16384277367.87,23906447918.29
7,000876.SZ,20190831,20190831,20190630,14053631599.14,21227720879.12
8,000876.SZ,20190831,20190831,20190630,14053631599.14,21227720879.12
9,000876.SZ,20190430,20190430,20190331,11460550283.74,17652419594.32
10,000876.SZ,20190430,20190430,20190331,11460550283.74,17652419594.32
11,000876.SZ,20190404,20190404,20181231,13590595221.18,18462540310.68
12,000876.SZ,20181031,20181031,20180930,12853406636.16,15747011749.0
13,000876.SZ,20180831,20180831,20180630,12935466721.93,16092432305.67
14,000876.SZ,20180428,20180428,20180331,12582234135.19,14651988594.31
15,000876.SZ,20180428,20180428,20171231,11066588610.97,13281674317.16
16,000876.SZ,20171031,20171031,20170930,10019459911.82,11664230386.1
17,000876.SZ,20170830,20170830,20170630,12001929744.03,12104577199.75
18,000876.SZ,20170428,20170428,20170331,10293101442.56,10070813848.68
19,000876.SZ,20170428,20170428,20161231,9176973083.51,8756096352.76
