Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,688012.SH,20201029,20201029,20200930,4226748387.65,1100134072.45
1,688012.SH,20200829,20200829,20200630,3831403367.09,968609198.23
2,688012.SH,20200429,20200429,20200331,4279879755.92,1167720549.3
3,688012.SH,20200429,20200429,20200331,4279879755.92,1167720549.3
4,688012.SH,20200417,20200417,20191231,3846290700.33,896096294.52
5,688012.SH,20191029,20191029,20190930,4004103735.22,1062869974.59
6,688012.SH,20190822,20190822,20190630,2533846163.44,1114292584.77
7,688012.SH,20190703,20190703,20190331,2679178015.27,1242235641.5
8,688012.SH,20190703,20190703,20181231,2856069546.3,1349048995.01
9,688012.SH,20190703,20190703,20171231,1763501400.32,1696998601.15
10,688012.SH,20190703,20190703,20161231,772695056.49,1674148143.67
