Unnamed: 0,ts_code,ann_date,f_ann_date,end_date,total_cur_assets,total_cur_liab
0,601088.SH,20201026,20201026,20200930,179212000000.0,72813000000.0
1,601088.SH,20201026,20201026,20200930,179212000000.0,72813000000.0
2,601088.SH,20200829,20200829,20200630,174941000000.0,117286000000.0
3,601088.SH,20200829,20200829,20200630,174941000000.0,117286000000.0
4,601088.SH,20200425,20200425,20200331,184882000000.0,105827000000.0
5,601088.SH,20200328,20200328,20191231,160494000000.0,95483000000.0
6,601088.SH,20191029,20191029,20190930,176218000000.0,96140000000.0
7,601088.SH,20191029,20191029,20190930,176218000000.0,96140000000.0
8,601088.SH,20190824,20190824,20190630,179939000000.0,110852000000.0
9,601088.SH,20190824,20190824,20190630,179939000000.0,110852000000.0
10,601088.SH,20190426,20190426,20190331,167221000000.0,93173000000.0
11,601088.SH,20190323,20190323,20181231,233296000000.0,123381000000.0
12,601088.SH,20181031,20181031,20180930,246701000000.0,132621000000.0
13,601088.SH,20180825,20180825,20180630,164005000000.0,124865000000.0
14,601088.SH,20180428,20180428,20180331,143110000000.0,106003000000.0
15,601088.SH,20180324,20180324,20171231,132644000000.0,115905000000.0
16,601088.SH,20171028,20171028,20170930,120979000000.0,111861000000.0
17,601088.SH,20170826,20170826,20170630,172077000000.0,175462000000.0
18,601088.SH,20170429,20170429,20170331,155610000000.0,117441000000.0
19,601088.SH,20170318,20170318,20161231,133463000000.0,112185000000.0
