Unnamed: 0,ts_code,trade_date,pe,pe_ttm,pb,total_mv
0,600522.SH,20210305,15.2185,15.2185,1.516,3461687.0373
1,600522.SH,20210304,17.8428,16.5418,1.7518,3513811.6428
2,600522.SH,20210303,17.5781,16.2965,1.7259,3461687.0373
3,600522.SH,20210302,17.2823,16.0222,1.6968,3403430.1253
4,600522.SH,20210301,17.0488,15.8057,1.6739,3357437.8263
5,600522.SH,20210226,16.1457,14.9685,1.5852,3179600.9368
6,600522.SH,20210225,15.8966,14.7375,1.5608,3130542.4846
7,600522.SH,20210224,16.1613,14.9829,1.5867,3182667.0901
8,600522.SH,20210223,16.3481,15.1561,1.6051,3219460.9293
9,600522.SH,20210222,16.2236,15.0407,1.5929,3194931.7032
10,600522.SH,20210219,15.9589,14.7953,1.5669,3142806.6918
11,600522.SH,20210218,15.4918,14.3622,1.521,3050822.1057
12,600522.SH,20210210,14.8223,13.7416,1.4553,2918977.5322
13,600522.SH,20210209,14.8379,13.756,1.4568,2922043.6851
14,600522.SH,20210208,14.7133,13.6405,1.4446,2897514.4622
15,600522.SH,20210205,14.5888,13.525,1.4324,2872985.2392
16,600522.SH,20210204,14.8534,13.7704,1.4583,2925109.838
17,600522.SH,20210203,15.6631,14.521,1.5378,3084549.7872
18,600522.SH,20210202,16.426,15.2283,1.6127,3234791.2779
19,600522.SH,20210201,16.5972,15.3871,1.6295,3268518.9594
20,600522.SH,20210129,16.3481,15.1561,1.6051,3219460.5135
21,600522.SH,20210128,16.2391,15.0551,1.5944,3197997.4434
22,600522.SH,20210127,16.7374,15.517,1.6433,3296114.3353
23,600522.SH,20210126,16.6907,15.4737,1.6387,3286915.8766
24,600522.SH,20210125,17.0488,15.8057,1.6739,3357437.3927
25,600522.SH,20210122,16.9242,15.6902,1.6617,3332908.1697
26,600522.SH,20210121,17.2512,15.9933,1.6938,3397297.38
27,600522.SH,20210120,17.2356,15.9789,1.6922,3394231.2271
28,600522.SH,20210119,17.2979,16.0366,1.6983,3406495.8386
29,600522.SH,20210118,17.9518,16.6429,1.7625,3535274.2591
30,600522.SH,20210115,17.5937,16.3109,1.7274,3464752.7431
31,600522.SH,20210114,17.9207,16.614,1.7595,3529141.9534
32,600522.SH,20210113,18.2632,16.9316,1.7931,3596597.3165
33,600522.SH,20210112,17.7961,16.4985,1.7473,3504612.7304
34,600522.SH,20210111,17.7183,16.4264,1.7396,3489281.9661
35,600522.SH,20210108,17.5937,16.3109,1.7274,3464752.7431
36,600522.SH,20210107,16.5972,15.3871,1.6295,3268518.9594
37,600522.SH,20210106,16.9553,15.7191,1.6647,3339040.4754
38,600522.SH,20210105,17.1889,15.9356,1.6876,3385032.7685
39,600522.SH,20210104,17.1577,15.9067,1.5418,3378893.8012
40,600522.SH,20201231,16.8775,15.6469,1.5166,3323703.1583
41,600522.SH,20201230,16.8463,15.618,1.5138,3317570.8647
42,600522.SH,20201229,17.111,15.8634,1.5376,3369695.3607
43,600522.SH,20201228,16.9086,15.6757,1.5194,3329835.452
44,600522.SH,20201225,16.5972,15.3871,1.4915,3268512.5155
45,600522.SH,20201224,16.5816,15.3726,1.4901,3265446.3686
46,600522.SH,20201223,16.8152,15.5891,1.5111,3311438.571
47,600522.SH,20201222,16.208,15.0262,1.4565,3191858.8448
48,600522.SH,20201221,16.6284,15.4159,1.4943,3274644.8091
49,600522.SH,20201218,16.3948,15.1994,1.4733,3228652.6067
50,600522.SH,20201217,16.3637,15.1705,1.4705,3222520.3131
51,600522.SH,20201216,16.317,15.1272,1.4663,3213321.8726
52,600522.SH,20201215,16.2547,15.0695,1.4607,3201057.2853
53,600522.SH,20201214,16.3792,15.185,1.4719,3225586.4599
54,600522.SH,20201211,16.3792,15.185,1.4719,3225586.4599
55,600522.SH,20201210,16.6439,15.4304,1.4957,3277710.9559
56,600522.SH,20201209,16.5038,15.3005,1.4831,3250115.6345
57,600522.SH,20201208,16.7685,15.5458,1.5069,3302240.1305
58,600522.SH,20201207,16.9553,15.719,1.5236,3339033.8924
59,600522.SH,20201204,16.8463,15.618,1.5138,3317570.8647
60,600522.SH,20201203,16.9397,15.7046,1.5222,3335967.7456
61,600522.SH,20201202,17.2511,15.9933,1.5502,3397290.6821
62,600522.SH,20201201,17.0176,15.7768,1.5292,3351298.4797
63,600522.SH,20201130,16.8308,15.6036,1.5125,3314504.7178
64,600522.SH,20201127,16.9865,15.7479,1.5264,3345166.1861
65,600522.SH,20201126,17.1733,15.9211,1.5432,3381959.948
66,600522.SH,20201125,17.1733,15.9211,1.5432,3381959.948
67,600522.SH,20201124,17.2823,16.0222,1.553,3403422.9758
68,600522.SH,20201123,17.438,16.1665,1.567,3434084.444
