Unnamed: 0,ts_code,trade_date,pe,pe_ttm,pb,total_mv
0,601766.SH,20210305,16.2291,18.812,1.3842,19142142.3467
1,601766.SH,20210304,16.2291,18.812,1.3842,19142142.3467
2,601766.SH,20210303,16.8861,19.5735,1.4402,19917011.6771
3,601766.SH,20210302,16.7644,19.4325,1.4299,19773517.3566
4,601766.SH,20210301,17.2754,20.0248,1.4734,20376193.5025
5,601766.SH,20210226,16.6914,19.3479,1.4236,19687420.7644
6,601766.SH,20210225,17.7377,20.5606,1.5129,20921471.9202
7,601766.SH,20210224,17.2997,20.053,1.4755,20404892.3666
8,601766.SH,20210223,16.4481,19.0658,1.4029,19400432.1235
9,601766.SH,20210222,16.8617,19.5453,1.4382,19888312.813
10,601766.SH,20210219,16.6914,19.3479,1.4236,19687420.7644
11,601766.SH,20210218,15.1829,17.5992,1.295,17908091.1909
12,601766.SH,20210210,14.9396,17.3172,1.2742,17621102.55
13,601766.SH,20210209,15.0612,17.4582,1.2846,17764596.8705
14,601766.SH,20210208,14.4529,16.7531,1.2327,17047125.2683
15,601766.SH,20210205,14.5016,16.8095,1.2369,17104522.9964
16,601766.SH,20210204,14.7206,17.0633,1.2555,17362812.7732
17,601766.SH,20210203,14.6232,16.9505,1.2472,17248017.3169
18,601766.SH,20210202,15.2559,17.6838,1.3012,17994187.7832
19,601766.SH,20210201,15.1585,17.571,1.2929,17879392.3268
20,601766.SH,20210129,15.2072,17.6274,1.297,17936790.055
21,601766.SH,20210128,15.7912,18.3043,1.3469,18625562.7931
22,601766.SH,20210127,16.4481,19.0658,1.4029,19400432.1235
23,601766.SH,20210126,15.9372,18.4735,1.3593,18797755.9776
24,601766.SH,20210125,16.0101,18.5582,1.3655,18883852.5699
25,601766.SH,20210122,15.9615,18.5017,1.3614,18826454.8417
26,601766.SH,20210121,16.8861,19.5735,1.4402,19917011.6771
27,601766.SH,20210120,16.7158,19.3761,1.4257,19716119.6285
28,601766.SH,20210119,16.4968,19.1222,1.407,19457829.8517
29,601766.SH,20210118,17.7134,20.5324,1.5108,20892773.0561
30,601766.SH,20210115,17.3727,20.1376,1.4817,20490988.9588
31,601766.SH,20210114,18.565,21.5196,1.5834,21897233.2991
