Unnamed: 0,ts_code,trade_date,pe,pe_ttm,pb,total_mv
0,603986.SH,20210305,152.2484,111.3054,8.5849,9240294.6569
1,603986.SH,20210304,151.6466,110.8654,8.551,9203766.1279
2,603986.SH,20210303,155.547,113.7169,8.7709,9440489.9719
3,603986.SH,20210302,159.9711,116.9513,9.0204,9708998.3801
4,603986.SH,20210301,158.5172,115.8884,8.9384,9620760.6347
5,603986.SH,20210226,150.4663,110.0025,8.4845,9132132.2593
6,603986.SH,20210225,153.5225,112.2369,8.6568,9317621.2833
7,603986.SH,20210224,150.9995,110.3924,8.7442,9164494.9274
8,603986.SH,20210223,142.3512,104.0698,8.2434,8639610.3057
9,603986.SH,20210222,146.081,106.7965,8.4594,8865975.6412
10,603986.SH,20210219,152.2272,111.2899,8.8153,9239006.8504
11,603986.SH,20210218,146.9124,107.4043,8.5075,8916436.2472
12,603986.SH,20210210,142.833,104.422,8.2713,8668849.1615
13,603986.SH,20210209,142.7087,104.3311,8.2641,8661303.6503
14,603986.SH,20210208,139.1421,101.7237,8.0576,8444841.7982
15,603986.SH,20210205,136.5235,99.8093,7.9059,8285914.4689
16,603986.SH,20210204,144.5036,105.6433,8.3681,8770241.9681
17,603986.SH,20210203,141.4188,103.3881,8.1894,8583018.9718
18,603986.SH,20210202,147.2853,107.677,8.5291,8939072.7808
19,603986.SH,20210201,143.2526,104.7287,8.2956,8694315.2618
20,603986.SH,20210129,141.4188,103.3881,8.1894,8583018.9718
21,603986.SH,20210128,144.76,105.8308,8.3829,8785804.5849
22,603986.SH,20210127,148.1634,108.3189,8.58,8992362.9535
23,603986.SH,20210126,152.0718,111.1763,8.8063,9229574.9614
24,603986.SH,20210125,157.0137,114.7892,9.0925,9529509.0309
25,603986.SH,20210122,162.9269,119.1122,9.4349,9888392.4066
26,603986.SH,20210121,169.4306,123.8669,9.8116,10283116.9604
27,603986.SH,20210120,175.2194,128.099,10.1468,10634454.825
28,603986.SH,20210119,174.8309,127.815,10.1243,10610875.1025
29,603986.SH,20210118,174.5434,127.6048,10.1076,10593426.1079
30,603986.SH,20210115,166.9053,122.0207,9.6653,10129848.7645
31,603986.SH,20210114,170.4951,124.6452,9.8732,10347725.4
