Unnamed: 0,ts_code,trade_date,pe,pe_ttm,pb,total_mv
0,300601.SZ,20210305,170.3875,169.653,12.8932,9788855.425
1,300601.SZ,20210304,172.4402,171.6968,13.0486,9906785.1814
2,300601.SZ,20210303,182.5964,181.8092,13.8171,10490263.2207
3,300601.SZ,20210302,181.1642,180.3833,13.7087,10407986.6464
4,300601.SZ,20210301,185.2339,184.4354,14.0167,10641789.245
5,300601.SZ,20210226,182.656,181.8687,13.8216,10493691.4113
6,300601.SZ,20210225,184.9832,184.1858,13.9977,10627390.8445
7,300601.SZ,20210224,184.2911,183.4966,13.9453,10587623.8336
8,300601.SZ,20210223,191.8217,190.9948,14.5151,11020261.4867
9,300601.SZ,20210222,189.7451,188.9271,14.358,10900960.454
10,300601.SZ,20210219,203.4816,202.6044,15.3975,11690129.929
11,300601.SZ,20210218,209.1385,208.2369,15.8255,12015122.3974
12,300601.SZ,20210210,242.5071,241.4617,18.3505,13932166.5781
13,300601.SZ,20210209,217.4687,216.5312,16.4559,12493697.8044
14,300601.SZ,20210208,217.9222,216.9828,16.4902,12519752.0529
15,300601.SZ,20210205,218.033,217.0931,16.5376,12526117.0596
16,300601.SZ,20210204,215.9457,215.0148,16.3792,12406200.7311
17,300601.SZ,20210203,211.5922,210.6801,16.049,12156089.5316
18,300601.SZ,20210202,188.3099,187.4981,14.2831,10818508.5414
19,300601.SZ,20210201,187.964,187.1537,14.2569,10798636.6927
20,300601.SZ,20210129,176.4063,175.6459,13.3802,10134642.8508
21,300601.SZ,20210128,182.5251,181.7383,13.8443,10486169.0024
22,300601.SZ,20210127,193.2084,192.3755,14.6546,11099929.1012
23,300601.SZ,20210126,197.3096,196.459,14.9657,11335544.0346
24,300601.SZ,20210125,203.8667,202.9879,15.4631,11712253.9572
25,300601.SZ,20210122,202.436,201.5634,15.3545,11630062.7014
26,300601.SZ,20210121,196.9281,196.0791,14.9368,11313626.3664
27,300601.SZ,20210120,186.544,185.7398,14.1492,10717054.8344
28,300601.SZ,20210119,166.9203,166.2008,12.6607,9589664.7751
29,300601.SZ,20210118,174.7531,173.9998,13.2548,10039661.9009
30,300601.SZ,20210115,179.9034,179.1279,13.6455,10335550.4219
31,300601.SZ,20210114,176.2076,175.448,13.3651,10123223.011
32,300601.SZ,20210113,182.872,182.0837,13.8706,10506097.2777
33,300601.SZ,20210112,189.0834,188.2683,14.3418,10862944.3135
34,300601.SZ,20210111,186.9255,186.1197,14.1781,10738972.5026
35,300601.SZ,20210108,199.3363,198.477,15.1194,11451981.647
36,300601.SZ,20210107,193.1368,192.3043,14.6492,11095819.5384
37,300601.SZ,20210106,191.8108,190.9839,15.903,11019636.4381
38,300601.SZ,20210105,185.4857,184.6861,15.3786,10656254.1418
39,300601.SZ,20210104,197.3393,196.4887,16.3614,11337254.4225
40,300601.SZ,20201231,207.469,206.5747,17.2012,11919212.5361
41,300601.SZ,20201230,211.0359,210.1261,17.497,12124127.3648
42,300601.SZ,20201229,207.8019,206.9062,17.2288,11938337.9201
43,300601.SZ,20201228,212.7004,211.7835,17.635,12219754.2848
44,300601.SZ,20201225,214.0082,213.0857,17.7434,12294889.722
45,300601.SZ,20201224,204.1519,203.2719,16.9262,11728641.7454
46,300601.SZ,20201223,198.552,197.6961,16.4619,11406925.4643
