Unnamed: 0,ts_code,trade_date,pe,pe_ttm,pb,total_mv
0,000725.SZ,20210305,112.9934,85.2767,2.4983,21679402.4293
1,000725.SZ,20210304,114.8071,86.6455,2.5384,22027386.417
2,000725.SZ,20210303,115.1698,86.9193,2.5464,22096983.2145
3,000725.SZ,20210302,109.9101,82.9497,2.4301,21087829.6504
4,000725.SZ,20210301,111.9051,84.4554,2.4742,21470612.0368
5,000725.SZ,20210226,110.4542,83.3604,2.4422,21192224.8467
6,000725.SZ,20210225,113.7188,85.8242,2.5143,21818596.0244
7,000725.SZ,20210224,114.6257,86.5086,2.5344,21992588.0182
8,000725.SZ,20210223,118.2531,89.2462,2.6146,22688555.9935
9,000725.SZ,20210222,114.8071,86.6455,2.5384,22027386.417
10,000725.SZ,20210219,113.7188,85.8242,2.5143,21818596.0244
11,000725.SZ,20210218,111.1797,83.9079,2.4582,21331418.4417
12,000725.SZ,20210210,112.2679,84.7292,2.4823,21540208.8343
13,000725.SZ,20210209,111.9051,84.4554,2.4742,21470612.0368
14,000725.SZ,20210208,108.4591,81.8547,2.398,20809442.4603
15,000725.SZ,20210205,106.8268,80.6227,2.362,20496256.8714
16,000725.SZ,20210204,112.0865,84.5923,2.4782,21505410.4355
17,000725.SZ,20210203,108.4591,81.8547,2.398,20809442.4603
18,000725.SZ,20210202,114.263,86.2349,2.5264,21922991.2207
19,000725.SZ,20210201,112.9934,85.2767,2.4983,21679402.4293
20,000725.SZ,20210129,112.0865,84.5923,2.4782,21505410.4355
21,000725.SZ,20210128,115.7139,87.3299,2.5584,22201378.4108
22,000725.SZ,20210127,125.6892,94.8583,2.779,24115290.3428
23,000725.SZ,20210126,122.606,92.5314,2.7108,23523717.5638
24,000725.SZ,20210125,127.8657,96.5009,2.8271,24532871.1279
25,000725.SZ,20210122,129.3166,97.596,2.8592,24811258.318
26,000725.SZ,20210121,126.5961,95.5427,2.7991,24289282.3366
27,000725.SZ,20210120,121.6991,91.847,2.6908,23349725.57
28,000725.SZ,20210119,118.2531,89.2462,2.6146,22688555.9935
29,000725.SZ,20210118,124.0569,93.6264,2.7429,23802104.7539
30,000725.SZ,20210115,123.3314,93.0789,2.7269,23662911.1588
31,000725.SZ,20210114,127.3216,96.0903,2.8151,24428475.9316
32,000725.SZ,20210113,127.3216,96.0903,2.8151,24428475.9316
33,000725.SZ,20210112,126.2334,95.269,2.791,24219685.539
34,000725.SZ,20210111,115.8953,87.4668,2.5625,22236176.8096
35,000725.SZ,20210108,116.6208,88.0143,2.5785,22375370.4046
36,000725.SZ,20210107,111.9051,84.4554,2.4742,21470612.0368
37,000725.SZ,20210106,111.361,84.0448,2.4622,21366216.8405
38,000725.SZ,20210105,111.7238,84.3185,2.4702,21435813.638
39,000725.SZ,20210104,107.3709,81.0334,2.374,20600652.0677
40,000725.SZ,20201231,108.8219,82.1284,2.4061,20879039.2578
41,000725.SZ,20201230,108.0964,81.5809,2.39,20739845.6627
42,000725.SZ,20201229,101.3857,76.5163,2.2416,19452304.9085
43,000725.SZ,20201228,102.8367,77.6114,2.2737,19730692.0986
44,000725.SZ,20201225,103.1994,77.8851,2.2818,19800288.8961
45,000725.SZ,20201224,103.1994,77.8851,2.2818,19800288.8961
46,000725.SZ,20201223,101.2043,76.3794,2.2376,19417506.5098
47,000725.SZ,20201222,96.8515,73.0943,2.1414,18582344.9394
48,000725.SZ,20201221,97.9397,73.9156,2.1655,18791135.332
49,000725.SZ,20201218,93.9495,70.9042,2.0772,18025570.5592
50,000725.SZ,20201217,95.2191,71.8624,2.1053,18269159.3506
51,000725.SZ,20201216,93.7682,70.7673,2.0732,17990772.1605
52,000725.SZ,20201215,95.5819,72.1361,2.1133,18338756.1481
53,000725.SZ,20201214,94.1309,71.0411,2.0812,18060368.958
54,000725.SZ,20201211,92.1358,69.5354,2.0371,17677586.5716
55,000725.SZ,20201210,93.9495,70.9042,2.0772,18025570.5592
56,000725.SZ,20201209,93.7682,70.7673,2.0732,17990772.1605
57,000725.SZ,20201208,95.2191,71.8624,2.1053,18269159.3506
58,000725.SZ,20201207,95.7632,72.273,2.1173,18373554.5469
59,000725.SZ,20201204,97.2142,73.3681,2.1494,18651941.737
60,000725.SZ,20201203,99.572,75.1475,2.2015,19104320.9209
61,000725.SZ,20201202,103.9249,78.4327,2.2978,19939482.4912
62,000725.SZ,20201201,101.5671,76.6532,2.2457,19487103.3073
63,000725.SZ,20201130,98.121,74.0525,2.1695,18825933.7308
64,000725.SZ,20201127,95.0378,71.7255,2.1013,18234360.9518
65,000725.SZ,20201126,94.4936,71.3149,2.0893,18129965.7555
66,000725.SZ,20201125,97.0328,73.2312,2.1454,18617143.3382
67,000725.SZ,20201124,97.7583,73.7787,2.1614,18756336.9333
68,000725.SZ,20201123,98.121,74.0525,2.1695,18825933.7308
69,000725.SZ,20201120,97.7583,73.7787,2.1614,18756336.9333
70,000725.SZ,20201119,97.7583,73.7787,2.1614,18756336.9333
71,000725.SZ,20201118,98.6652,74.4631,2.1815,18930328.9271
72,000725.SZ,20201117,95.5819,72.1361,2.1133,18338756.1481
73,000725.SZ,20201116,97.5769,73.6418,2.1574,18721538.5345
74,000725.SZ,20201113,97.2142,73.3681,2.1494,18651941.737
75,000725.SZ,20201112,97.3956,73.5049,2.1534,18686740.1357
76,000725.SZ,20201111,93.7682,70.7673,2.0732,17990772.1605
77,000725.SZ,20201110,98.6652,74.4631,2.1815,18930328.9271
78,000725.SZ,20201109,97.0328,73.2312,2.1454,18617143.3382
79,000725.SZ,20201106,95.0378,71.7255,2.1013,18234360.9518
80,000725.SZ,20201105,92.6799,69.9461,2.0492,17781981.7679
81,000725.SZ,20201104,91.4104,68.9879,2.0211,17538392.9766
82,000725.SZ,20201103,91.7731,69.2616,2.0291,17607989.7741
83,000725.SZ,20201102,90.1408,68.0297,1.993,17294804.1852
84,000725.SZ,20201030,85.7879,64.7446,1.8968,16459642.6149
85,000725.SZ,20201029,87.9643,121.8004,1.9294,16877223.4001
86,000725.SZ,20201028,86.8761,120.2936,1.9055,16668433.0075
87,000725.SZ,20201027,86.1506,119.2891,1.8896,16529239.4124
88,000725.SZ,20201026,86.8761,120.2936,1.9055,16668433.0075
89,000725.SZ,20201023,86.8761,120.2936,1.9055,16668433.0075
90,000725.SZ,20201022,88.3271,122.3027,1.9373,16946820.1976
91,000725.SZ,20201021,87.783,121.5493,1.9254,16842425.0013
92,000725.SZ,20201020,89.4153,123.8095,1.9612,17155610.5902
93,000725.SZ,20201019,87.9643,121.8004,1.9294,16877223.4001
94,000725.SZ,20201016,89.2339,123.5584,1.9572,17120812.1914
95,000725.SZ,20201015,90.1408,124.814,1.9771,17294804.1852
96,000725.SZ,20201014,91.5917,126.8231,2.0089,17573191.3753
97,000725.SZ,20201013,93.7682,129.8367,2.0567,17990772.1605
98,000725.SZ,20201012,95.2191,131.8458,2.0885,18269159.3506
99,000725.SZ,20201009,94.3123,130.5901,2.0686,18095167.3568
100,000725.SZ,20200930,89.0526,123.3072,1.9533,17086013.7926
101,000725.SZ,20200929,91.0476,126.0697,1.997,17468796.179
102,000725.SZ,20200928,88.3271,122.3027,1.9373,16946820.1976
103,000725.SZ,20200925,88.1457,122.0516,1.9334,16912021.7988
104,000725.SZ,20200924,89.0526,123.3072,1.9533,17086013.7926
105,000725.SZ,20200923,92.8613,128.5811,2.0368,17816780.1667
106,000725.SZ,20200922,91.9545,127.3254,2.0169,17642788.1728
107,000725.SZ,20200921,93.0427,128.8322,2.0408,17851578.5654
108,000725.SZ,20200918,95.5819,132.3481,2.0965,18338756.1481
109,000725.SZ,20200917,94.8564,131.3435,2.0806,18199562.553
110,000725.SZ,20200916,93.5868,129.5856,2.0527,17955973.7617
111,000725.SZ,20200915,94.675,131.0924,2.0766,18164764.1543
112,000725.SZ,20200914,95.0378,131.5947,2.0845,18234360.9518
113,000725.SZ,20200911,95.0378,131.5947,2.0845,18234360.9518
114,000725.SZ,20200910,92.3172,127.8277,2.0249,17712384.9704
115,000725.SZ,20200909,96.126,133.1015,2.1084,18443151.3444
116,000725.SZ,20200908,99.9347,138.3753,2.1919,19173917.7184
117,000725.SZ,20200907,97.5769,135.1106,2.1402,18721538.5345
118,000725.SZ,20200904,101.9298,141.1378,2.2357,19556700.1048
119,000725.SZ,20200903,103.5621,143.398,2.2715,19869885.6937
120,000725.SZ,20200902,104.1062,144.1514,2.2834,19974280.89
121,000725.SZ,20200901,101.023,139.8821,2.2158,19382708.111
122,000725.SZ,20200831,99.7534,138.1242,2.188,19139119.3197
123,000725.SZ,20200828,98.4838,131.8104,1.9094,18895530.5283
124,000725.SZ,20200827,92.8613,124.2853,1.8004,17816780.1667
125,000725.SZ,20200826,91.5917,122.5861,1.7758,17573191.3753
126,000725.SZ,20200825,97.0328,129.8685,1.8813,18617143.3382
127,000725.SZ,20200824,99.0279,132.5387,1.9199,18999925.7246
128,000725.SZ,20200821,94.1309,125.9845,1.825,18060368.958
129,000725.SZ,20200820,93.9495,125.7418,1.8215,18025570.5592
130,000725.SZ,20200819,93.0427,124.5281,1.8039,17851578.5654
131,000725.SZ,20200818,95.0378,127.1983,1.8426,18234360.9518
132,000725.SZ,20200817,94.8564,126.9555,1.8391,18199562.553
133,000725.SZ,20200814,89.5967,119.9159,1.7371,17190408.9889
134,000725.SZ,20200813,87.9643,117.7312,1.7054,16877223.4001
135,000725.SZ,20200812,85.0624,113.8473,1.6492,16320449.0198
136,000725.SZ,20200811,85.0624,113.8473,1.6492,16320449.0198
137,000725.SZ,20200810,87.0575,116.5175,1.6879,16703231.4062
138,000725.SZ,20200807,86.8761,116.2748,1.6844,16668433.0075
139,000725.SZ,20200806,89.4153,119.6732,1.7336,17155610.5902
140,000725.SZ,20200805,86.5134,115.7893,1.6773,16598836.21
141,000725.SZ,20200804,86.1506,115.3038,1.6703,16529239.4124
142,000725.SZ,20200803,87.0575,116.5175,1.6879,16703231.4062
143,000725.SZ,20200731,84.6997,113.3618,1.6422,16250852.2223
144,000725.SZ,20200730,83.2487,111.4199,1.614,15972465.0322
145,000725.SZ,20200729,84.881,113.6046,1.6457,16285650.6211
146,000725.SZ,20200728,83.2487,111.4199,1.614,15972465.0322
147,000725.SZ,20200727,81.0723,108.5069,1.5718,15554884.2471
148,000725.SZ,20200724,81.9791,109.7206,1.5894,15728876.2409
149,000725.SZ,20200723,86.6947,116.032,1.6808,16633634.6087
150,000725.SZ,20200722,89.5967,119.9159,1.7371,17190408.9889
151,000725.SZ,20200721,89.5967,119.9159,1.7371,17190408.9889
152,000725.SZ,20200720,87.4202,117.003,1.6949,16772828.2038
153,000725.SZ,20200717,83.9742,112.3908,1.6281,16111658.6273
154,000725.SZ,20200716,85.0624,113.8473,1.6492,16320449.0198
155,000725.SZ,20200715,89.5967,119.9159,1.7371,17190408.9889
156,000725.SZ,20200714,93.7682,125.4991,1.818,17990772.1605
157,000725.SZ,20200713,95.4005,127.6838,1.8496,18303957.7493
158,000725.SZ,20200710,92.1358,123.3144,1.7863,17677586.5716
159,000725.SZ,20200709,96.4887,129.1402,1.8707,18512748.1419
160,000725.SZ,20200708,95.7632,128.1693,1.8567,18373554.5469
161,000725.SZ,20200707,94.1309,125.9845,1.825,18060368.958
162,000725.SZ,20200706,90.8663,121.6151,1.7617,17433997.7803
163,000725.SZ,20200703,87.0575,116.5175,1.9073,16703231.4062
164,000725.SZ,20200702,88.3271,118.2167,1.9351,16946820.1976
165,000725.SZ,20200701,84.3369,112.8763,1.8477,16181255.4248
166,000725.SZ,20200630,84.6997,113.3618,1.8556,16250852.2223
167,000725.SZ,20200629,83.9742,112.3908,1.8397,16111658.6273
168,000725.SZ,20200624,82.1605,109.9634,1.8,15763674.6396
169,000725.SZ,20200623,83.4301,111.6626,1.8278,16007263.431
170,000725.SZ,20200622,83.4301,111.6626,1.8278,16007263.431
171,000725.SZ,20200619,83.2487,111.4199,1.8238,15972465.0322
172,000725.SZ,20200618,82.5232,110.4489,1.8079,15833271.4372
173,000725.SZ,20200617,80.7095,108.0214,1.7682,15485287.4495
174,000725.SZ,20200616,82.3419,110.2061,1.804,15798473.0384
175,000725.SZ,20200615,80.1654,107.2932,1.7563,15380892.2532
176,000725.SZ,20200612,83.9742,112.3908,1.8397,16111658.6273
177,000725.SZ,20200611,84.3369,112.8763,1.8477,16181255.4248
178,000725.SZ,20200610,87.0575,116.5175,1.9073,16703231.4062
179,000725.SZ,20200609,83.4301,111.6626,1.8278,16007263.431
180,000725.SZ,20200608,85.9693,115.061,1.8834,16494441.0137
181,000725.SZ,20200605,78.7145,105.3512,1.7245,15102505.0631
182,000725.SZ,20200604,78.5331,105.1085,1.7205,15067706.6644
183,000725.SZ,20200603,76.7194,102.681,1.6808,14719722.6767
184,000725.SZ,20200602,77.0822,103.1665,1.6887,14789319.4743
185,000725.SZ,20200601,71.2783,95.3987,1.5616,13675770.7139
186,000725.SZ,20200529,67.2882,90.0583,1.4742,12910205.9411
187,000725.SZ,20200528,67.1068,89.8156,1.4702,12875407.5423
188,000725.SZ,20200527,67.2882,90.0583,1.4742,12910205.9411
189,000725.SZ,20200526,68.3764,91.5148,1.498,13118996.3337
190,000725.SZ,20200525,67.2882,90.0583,1.4742,12910205.9411
191,000725.SZ,20200522,68.3764,91.5148,1.498,13118996.3337
192,000725.SZ,20200521,70.1901,93.9422,1.5377,13466980.3213
193,000725.SZ,20200520,70.9156,94.9132,1.5536,13606173.9163
194,000725.SZ,20200519,69.8274,93.4567,1.5298,13397383.5238
195,000725.SZ,20200518,68.9205,92.243,1.5099,13223391.5299
196,000725.SZ,20200515,71.2783,95.3987,1.5616,13675770.7139
197,000725.SZ,20200514,70.0087,93.6995,1.5338,13432181.9225
198,000725.SZ,20200513,70.7342,94.6705,1.5497,13571375.5176
199,000725.SZ,20200512,71.0969,95.156,1.5576,13640972.3151
200,000725.SZ,20200511,71.6411,95.8842,1.5695,13745367.5114
201,000725.SZ,20200508,70.0087,93.6995,1.5338,13432181.9225
202,000725.SZ,20200507,68.3764,91.5148,1.498,13118996.3337
203,000725.SZ,20200506,69.2833,92.7285,1.5179,13292988.3275
204,000725.SZ,20200430,68.195,91.272,1.494,13084197.9349
205,000725.SZ,20200429,64.749,86.6599,1.4185,12423028.3584
206,000725.SZ,20200428,64.2049,85.9317,1.4066,12318633.1621
207,000725.SZ,20200427,37.1777,66.9235,1.4719,12771012.346
208,000725.SZ,20200424,37.4816,67.4705,1.484,12875407.5423
209,000725.SZ,20200423,38.1907,68.747,1.5121,13118996.3337
210,000725.SZ,20200422,38.5959,69.4764,1.5281,13258189.9287
211,000725.SZ,20200421,38.4946,69.2941,1.5241,13223391.5299
212,000725.SZ,20200420,39.0011,70.2058,1.5441,13397383.5238
213,000725.SZ,20200417,39.4063,70.9352,1.5602,13536577.1188
214,000725.SZ,20200416,38.5959,69.4764,1.5281,13258189.9287
215,000725.SZ,20200415,38.8998,70.0235,1.5401,13362585.125
216,000725.SZ,20200414,38.8998,70.0235,1.5401,13362585.125
217,000725.SZ,20200413,37.8868,68.1999,1.5,13014601.1374
218,000725.SZ,20200410,38.4946,69.2941,1.5241,13223391.5299
219,000725.SZ,20200409,39.7102,71.4823,1.5722,13640972.3151
220,000725.SZ,20200408,39.9128,71.847,1.5802,13710569.1126
221,000725.SZ,20200407,39.9128,71.847,1.5802,13710569.1126
222,000725.SZ,20200403,38.6972,69.6588,1.5321,13292988.3275
223,000725.SZ,20200402,39.5076,71.1176,1.5642,13571375.5176
224,000725.SZ,20200401,38.4946,69.2941,1.5241,13223391.5299
225,000725.SZ,20200331,37.5829,67.6529,1.488,12910205.9411
226,000725.SZ,20200330,38.0894,68.5647,1.508,13084197.9349
227,000725.SZ,20200327,40.0141,72.0294,1.5842,13745367.5114
228,000725.SZ,20200326,40.0141,72.0294,1.5842,13745367.5114
229,000725.SZ,20200325,41.0272,73.8529,1.6244,14093351.499
230,000725.SZ,20200324,40.0141,72.0294,1.5842,13745367.5114
