Unnamed: 0,ts_code,trade_date,pe,pe_ttm,pb,total_mv
0,002050.SZ,20210305,58.9838,57.5286,8.7253,8382797.8263
1,002050.SZ,20210304,58.7058,57.2574,8.6842,8343290.2102
2,002050.SZ,20210303,62.2185,60.6835,9.2038,8842522.8142
3,002050.SZ,20210302,63.5074,61.9406,9.3945,9025694.4891
4,002050.SZ,20210301,63.3052,61.7434,9.3646,8996961.6773
5,002050.SZ,20210226,61.1066,59.599,9.0394,8684492.3496
6,002050.SZ,20210225,60.2473,58.761,8.9123,8562377.8997
7,002050.SZ,20210224,61.3087,59.7962,9.0693,8713225.1614
8,002050.SZ,20210223,62.6229,61.0779,9.2637,8899988.4377
9,002050.SZ,20210222,63.659,62.0885,9.4169,9047244.0979
10,002050.SZ,20210219,66.6663,65.0216,9.8618,9474644.6726
11,002050.SZ,20210218,65.0742,63.4688,9.6263,9248373.7801
12,002050.SZ,20210210,64.4171,62.8279,9.5291,9154992.1419
13,002050.SZ,20210209,64.2908,62.7047,9.5104,9137034.1346
14,002050.SZ,20210208,64.1897,62.6061,9.4954,9122667.7287
15,002050.SZ,20210205,62.6734,61.1272,9.2711,8907171.6406
16,002050.SZ,20210204,61.3846,59.8701,9.0805,8723999.9658
17,002050.SZ,20210203,60.8033,59.3032,8.9945,8641393.132
18,002050.SZ,20210202,60.5001,59.0075,8.9496,8598293.9144
19,002050.SZ,20210201,59.9188,58.4406,8.8637,8515687.0806
20,002050.SZ,20210129,58.0487,56.6166,8.587,8249908.572
21,002050.SZ,20210128,59.5397,58.0708,8.8076,8461813.0586
22,002050.SZ,20210127,61.6373,60.1166,9.1179,8759915.9805
23,002050.SZ,20210126,60.677,59.18,8.9758,8623435.1247
24,002050.SZ,20210125,62.9009,61.349,9.3048,8939496.0539
25,002050.SZ,20210122,65.0742,63.4688,9.6263,9248373.7801
26,002050.SZ,20210121,64.0886,62.5075,9.4805,9108301.3228
27,002050.SZ,20210120,63.4568,61.8913,9.387,9018511.2861
28,002050.SZ,20210119,61.6878,60.1659,9.1253,8767099.1834
29,002050.SZ,20210118,64.9226,63.3209,9.6039,9226824.1713
30,002050.SZ,20210115,64.4424,62.8526,9.5328,9158583.7434
31,002050.SZ,20210114,64.5182,62.9265,9.544,9169358.5478
32,002050.SZ,20210113,64.9478,63.3455,9.6076,9230415.7728
33,002050.SZ,20210112,66.7927,65.1448,9.8805,9492602.6799
34,002050.SZ,20210111,64.9984,63.3948,9.6151,9237598.9757
35,002050.SZ,20210108,67.1717,65.5145,9.9366,9546476.7019
36,002050.SZ,20210107,69.0924,67.3878,10.2207,9819438.4135
37,002050.SZ,20210106,68.9408,67.2399,10.1983,9797888.8047
38,002050.SZ,20210105,69.9516,68.2258,10.3478,9941552.8634
39,002050.SZ,20210104,68.5364,66.8455,10.1384,9740423.1812
40,002050.SZ,20201231,62.302,60.7649,9.214,8854382.9828
41,002050.SZ,20201230,61.5437,60.0254,9.1018,8746621.7294
42,002050.SZ,20201229,59.9009,58.4231,8.8589,8513139.0139
43,002050.SZ,20201228,62.7064,61.1593,9.2738,8911855.6512
44,002050.SZ,20201225,63.313,61.751,9.3635,8998064.6539
45,002050.SZ,20201224,61.6954,60.1733,9.1243,8768173.9801
46,002050.SZ,20201223,62.0492,60.5184,9.1766,8818462.565
47,002050.SZ,20201222,61.013,59.5077,9.0233,8671188.8521
48,002050.SZ,20201221,60.8866,59.3845,9.0047,8653228.6432
49,002050.SZ,20201218,55.3514,53.9859,8.186,7866571.4938
50,002050.SZ,20201217,54.846,53.4929,8.1113,7794730.6583
51,002050.SZ,20201216,54.4921,53.1477,8.059,7744442.0734
52,002050.SZ,20201215,56.0086,54.6268,8.2832,7959964.58
53,002050.SZ,20201214,56.0086,54.6268,8.2832,7959964.58
54,002050.SZ,20201211,55.7306,54.3556,8.2421,7920452.1205
55,002050.SZ,20201210,56.1097,54.7254,8.2982,7974332.7472
56,002050.SZ,20201209,58.5108,57.0673,8.6533,8315576.7161
57,002050.SZ,20201208,61.4174,59.9021,9.0832,8728661.5205
58,002050.SZ,20201207,59.724,58.2505,8.8327,8487994.7214
59,002050.SZ,20201204,59.8251,58.3491,8.8477,8502362.8885
60,002050.SZ,20201203,59.1932,57.7328,8.7542,8412561.8441
61,002050.SZ,20201202,58.3339,56.8947,8.6271,8290432.4236
62,002050.SZ,20201201,59.6481,58.1766,8.8215,8477218.5961
63,002050.SZ,20201130,59.1932,57.7328,8.7542,8412561.8441
64,002050.SZ,20201127,59.1679,57.7082,8.7505,8408969.8023
65,002050.SZ,20201126,58.7635,57.3138,8.6907,8351497.1339
66,002050.SZ,20201125,57.4745,56.0566,8.5,8168303.0032
67,002050.SZ,20201124,60.7097,59.2119,8.9785,8628084.3508
68,002050.SZ,20201123,63.4646,61.8989,9.3859,9019616.9046
69,002050.SZ,20201120,63.3635,61.8003,9.371,9005248.7374
70,002050.SZ,20201119,62.8833,61.3319,9.2999,8936999.9437
71,002050.SZ,20201118,61.4932,59.9761,9.0944,8739437.6459
72,002050.SZ,20201117,63.4141,61.8496,9.3784,9012432.821
73,002050.SZ,20201116,64.3239,62.737,9.513,9141746.325
74,002050.SZ,20201113,64.7031,63.1068,9.5691,9195626.9517
75,002050.SZ,20201112,64.3239,62.737,9.513,9141746.325
76,002050.SZ,20201111,64.147,62.5645,9.4868,9116602.0326
77,002050.SZ,20201110,66.725,65.0789,9.8681,9482990.2939
78,002050.SZ,20201109,67.736,66.0649,10.0176,9626671.965
79,002050.SZ,20201106,65.714,64.0928,9.7186,9339308.6228
80,002050.SZ,20201105,67.6855,66.0156,10.0102,9619487.8815
81,002050.SZ,20201104,66.3459,64.7091,9.812,9429109.6673
82,002050.SZ,20201103,62.024,60.4938,9.1729,8814870.5232
83,002050.SZ,20201102,62.1756,60.6417,9.1953,8836422.7739
84,002050.SZ,20201030,61.7965,60.2719,9.1392,8782542.1472
85,002050.SZ,20201029,60.4064,58.9161,8.9336,8584979.8494
86,002050.SZ,20201028,59.3701,57.9054,8.7804,8437706.1365
87,002050.SZ,20201027,57.424,56.0073,8.4926,8161118.9196
88,002050.SZ,20201026,56.1097,54.7254,8.2982,7974332.7472
89,002050.SZ,20201023,56.6657,55.2677,8.3804,8053357.6663
90,002050.SZ,20201022,57.8031,56.377,8.5486,8214999.5463
91,002050.SZ,20201021,56.5899,55.1938,8.3692,8042581.5409
92,002050.SZ,20201020,57.98,60.0717,8.9852,8240143.8387
93,002050.SZ,20201019,56.1602,58.1863,8.7032,7981516.8307
94,002050.SZ,20201016,57.6767,59.7575,8.9382,8197039.3374
95,002050.SZ,20201015,58.8899,61.0144,9.1263,8369457.3427
96,002050.SZ,20201014,59.8756,62.0357,9.279,8509546.9721
97,002050.SZ,20201013,59.6481,61.8,9.2438,8477218.5961
98,002050.SZ,20201012,60.6086,62.7951,9.3926,8613716.1836
99,002050.SZ,20201009,60.2042,62.3761,9.3299,8556243.5152
100,002050.SZ,20200930,56.1097,58.1339,8.6954,7974332.7472
101,002050.SZ,20200929,56.0591,58.0816,8.6876,7967148.6636
102,002050.SZ,20200928,54.7701,56.746,8.4878,7783954.5329
103,002050.SZ,20200925,54.9723,56.9555,8.5191,7812690.8672
104,002050.SZ,20200924,54.1635,56.1176,8.3938,7697745.5303
105,002050.SZ,20200923,55.7053,57.7149,8.6327,7916860.0787
106,002050.SZ,20200922,55.6547,57.6626,8.6249,7909675.9952
107,002050.SZ,20200921,56.5646,58.6053,8.7659,8038989.4992
108,002050.SZ,20200918,55.4525,57.4531,8.5936,7880939.6609
109,002050.SZ,20200917,53.4053,55.332,8.2763,7589984.2769
110,002050.SZ,20200916,53.0767,54.9916,8.2254,7543287.7338
111,002050.SZ,20200915,54.2141,56.1699,8.0858,7704929.6138
112,002050.SZ,20200914,54.2394,56.1961,8.0896,7708521.6556
113,002050.SZ,20200911,53.0009,54.913,7.9049,7532511.6085
114,002050.SZ,20200910,52.2427,54.1274,7.7918,7424750.3551
