Unnamed: 0,ts_code,trade_date,pe,pe_ttm,pb,total_mv
0,002414.SZ,20210305,273.2178,60.2336,13.8482,6028346.849
1,002414.SZ,20210304,270.6205,59.661,13.7166,5971040.1454
2,002414.SZ,20210303,276.8972,61.0448,14.0347,6109531.3458
3,002414.SZ,20210302,280.4324,61.8241,14.2139,6187532.1368
4,002414.SZ,20210301,284.3283,62.683,14.4114,6273492.1922
5,002414.SZ,20210226,283.3904,79.9494,15.0788,6252798.1048
6,002414.SZ,20210225,291.2543,82.1679,15.4972,6426310.0685
7,002414.SZ,20210224,283.3182,79.929,15.0749,6251206.2519
8,002414.SZ,20210223,291.8315,82.3308,15.5279,6439044.8915
9,002414.SZ,20210222,289.0178,81.537,15.3782,6376962.6293
10,002414.SZ,20210219,295.8717,83.4706,15.7429,6528188.6527
11,002414.SZ,20210218,301.3548,85.0174,16.0346,6649169.4714
12,002414.SZ,20210210,303.8078,85.7095,16.1652,6703292.4693
13,002414.SZ,20210209,303.6635,85.6688,16.1575,6700108.7635
14,002414.SZ,20210208,295.0781,83.2467,15.7007,6510678.271
15,002414.SZ,20210205,286.5648,80.8449,15.2477,6322839.6314
16,002414.SZ,20210204,292.6251,82.5546,15.5701,6456555.2732
17,002414.SZ,20210203,298.6854,84.2644,15.8926,6590270.9149
18,002414.SZ,20210202,310.0845,87.4802,16.4991,6841783.6696
19,002414.SZ,20210201,305.7557,86.259,16.2688,6746272.497
20,002414.SZ,20210129,307.5594,86.7679,16.3648,6786068.8189
21,002414.SZ,20210128,311.5274,87.8873,16.5759,6873620.7272
22,002414.SZ,20210127,326.1731,92.0191,17.3552,7196766.8614
23,002414.SZ,20210126,329.059,92.8333,17.5087,7260440.9766
24,002414.SZ,20210125,343.1275,96.8022,18.2573,7570852.2878
25,002414.SZ,20210122,347.817,98.1252,18.5068,7674322.7248
26,002414.SZ,20210121,343.6325,96.9447,18.2842,7581995.2579
27,002414.SZ,20210120,340.9631,96.1916,18.1421,7523096.7014
28,002414.SZ,20210119,334.3978,94.3394,17.7928,7378238.0895
29,002414.SZ,20210118,345.0033,97.3314,18.3571,7612240.4626
30,002414.SZ,20210115,329.8526,93.0572,17.551,7277951.3582
31,002414.SZ,20210114,338.7266,95.5607,18.0231,7473749.2622
32,002414.SZ,20210113,359.0718,101.3004,19.1057,7922651.7738
33,002414.SZ,20210112,353.5887,99.7535,18.8139,7801670.9551
34,002414.SZ,20210111,336.4179,94.9094,17.9003,7422809.9701
35,002414.SZ,20210108,361.0919,101.8703,19.2132,7967223.6544
36,002414.SZ,20210107,356.3302,100.527,18.9598,7862161.3644
37,002414.SZ,20210106,336.1293,94.8279,17.8849,7416442.5586
38,002414.SZ,20210105,335.2635,94.5837,17.8389,7397340.3241
39,002414.SZ,20210104,317.4434,89.5563,16.8907,7004152.6632
40,002414.SZ,20201231,301.2105,84.9767,16.027,6645985.7657
41,002414.SZ,20201230,297.5311,83.9387,15.8312,6564801.2689
42,002414.SZ,20201229,296.5932,83.6741,15.7813,6544107.1815
43,002414.SZ,20201228,299.9119,84.6104,15.9579,6617332.4138
44,002414.SZ,20201225,301.2105,84.9767,16.027,6645985.7657
45,002414.SZ,20201224,302.7977,85.4245,16.1114,6681006.529
46,002414.SZ,20201223,283.0297,79.8476,15.0596,6244838.8404
47,002414.SZ,20201222,272.5685,76.8963,14.503,6014020.1731
48,002414.SZ,20201221,276.8972,78.1175,14.7333,6109531.3458
49,002414.SZ,20201218,266.1474,75.0848,14.1613,5872345.2669
50,002414.SZ,20201217,270.6927,76.3671,14.4032,5972631.9983
51,002414.SZ,20201216,271.7748,76.6724,14.4607,5996509.7914
52,002414.SZ,20201215,270.6205,76.3468,14.3993,5971040.1454
53,002414.SZ,20201214,274.0835,77.3237,14.5836,6047449.0835
54,002414.SZ,20201211,273.7228,77.222,14.5644,6039489.8191
55,002414.SZ,20201210,273.0013,77.0184,14.526,6023571.2904
56,002414.SZ,20201209,274.8771,77.5476,14.6258,6064959.4652
57,002414.SZ,20201208,278.0516,78.4432,14.7947,6135000.9918
58,002414.SZ,20201207,270.9091,76.4282,14.4147,5977407.5569
59,002414.SZ,20201204,275.0214,77.5883,14.6335,6068143.1709
60,002414.SZ,20201203,277.0415,78.1582,14.741,6112715.0515
61,002414.SZ,20201202,273.5785,77.1813,14.5567,6036306.1134
62,002414.SZ,20201201,273.4342,77.1406,14.549,6033122.4076
63,002414.SZ,20201130,273.9392,77.283,14.5759,6044265.3778
64,002414.SZ,20201127,260.4479,73.4769,13.858,5746588.8896
65,002414.SZ,20201126,257.9228,72.7645,13.7237,5690874.0389
66,002414.SZ,20201125,254.3876,71.7672,13.5356,5612873.2478
