Unnamed: 0,ts_code,trade_date,pe,pe_ttm,pb,total_mv
0,600161.SH,20210305,71.7035,68.3517,10.0136,4381759.5068
1,600161.SH,20210304,71.7035,68.3517,10.0136,4381759.5068
2,600161.SH,20210303,71.4777,68.1365,9.9821,4367960.665
3,600161.SH,20210302,72.1552,68.7822,10.0767,4409357.1905
4,600161.SH,20210301,71.4367,68.0973,9.9764,4365451.7846
5,600161.SH,20210226,72.032,68.6648,10.0595,4401830.5495
6,600161.SH,20210225,73.9205,70.4651,10.3232,4517239.045
7,600161.SH,20210224,74.8443,71.3457,10.4523,4573688.8525
8,600161.SH,20210223,78.8677,75.181,11.0141,4819559.1255
9,600161.SH,20210222,80.2226,76.4725,11.2033,4902352.1765
10,600161.SH,20210219,80.3663,76.6095,11.2234,4911133.2577
11,600161.SH,20210218,84.6976,80.7384,11.8283,5175820.1332
12,600161.SH,20210210,89.3369,85.1608,12.4762,5459323.6111
13,600161.SH,20210209,85.375,81.3841,11.9229,5217216.6587
14,600161.SH,20210208,86.8325,82.7735,12.1264,5306281.9106
15,600161.SH,20210205,81.1669,77.3727,11.3352,4960056.4243
16,600161.SH,20210204,77.7592,74.1243,10.8593,4751819.3564
17,600161.SH,20210203,80.6742,76.903,11.2664,4929949.8602
18,600161.SH,20210202,81.2079,77.4118,11.341,4962565.3046
19,600161.SH,20210201,79.2988,75.592,11.0743,4845902.369
20,600161.SH,20210129,79.032,75.3376,11.0371,4829594.6468
21,600161.SH,20210128,78.293,74.6331,10.9339,4784434.8008
22,600161.SH,20210127,79.1962,75.4941,11.06,4839630.1681
23,600161.SH,20210126,81.9059,78.0771,11.4384,5005216.2703
24,600161.SH,20210125,78.9499,75.2593,11.0256,4824576.8861
25,600161.SH,20210122,85.2929,81.3059,11.9114,5212198.898
26,600161.SH,20210121,81.3311,77.5292,11.3582,4970091.9456
27,600161.SH,20210120,81.7622,77.9401,11.4184,4996435.1891
28,600161.SH,20210119,81.7006,77.8814,11.4098,4992671.8686
29,600161.SH,20210118,83.4865,79.5839,11.6592,5101808.1633
30,600161.SH,20210115,84.3692,80.4253,11.7824,5155749.0905
31,600161.SH,20210114,87.1404,83.067,12.1695,5325098.5132
32,600161.SH,20210113,91.3486,87.0785,12.7571,5582258.7476
33,600161.SH,20210112,94.0172,89.6224,13.1298,5745335.9694
34,600161.SH,20210111,94.7357,90.3072,13.2302,5789241.3753
35,600161.SH,20210108,92.3545,88.0373,12.8976,5643726.3158
36,600161.SH,20210107,83.9586,80.0339,11.7251,5130660.2871
37,600161.SH,20210106,85.0466,81.0711,11.877,5197145.616
38,600161.SH,20210105,84.5539,80.6014,11.8082,5167039.052
39,600161.SH,20210104,83.7739,79.8578,11.6993,5119370.3256
40,600161.SH,20201231,85.6009,81.5994,11.9544,5231015.5006
41,600161.SH,20201230,86.073,82.0495,12.0204,5259867.6244
42,600161.SH,20201229,87.551,83.4584,12.2268,5350187.3165
43,600161.SH,20201228,88.7827,84.6325,12.3988,5425453.7266
44,600161.SH,20201225,87.2431,83.1649,12.1838,5331370.714
45,600161.SH,20201224,85.9088,81.8929,11.9974,5249832.1031
46,600161.SH,20201223,85.2929,81.3059,11.9114,5212198.898
47,600161.SH,20201222,83.9997,80.0731,11.7308,5133169.1675
48,600161.SH,20201221,85.5598,81.5603,11.9487,5228506.6202
49,600161.SH,20201218,85.8472,81.8342,11.9888,5246068.7826
50,600161.SH,20201217,84.3281,80.3862,11.7767,5153240.2101
51,600161.SH,20201216,84.6155,80.6601,11.8168,5170802.3725
52,600161.SH,20201215,85.7856,81.7755,11.9802,5242305.4621
