Unnamed: 0,ts_code,trade_date,pe,pe_ttm,pb,total_mv
0,600489.SH,20210305,241.0528,39.7063,1.8586,4309260.8694
1,600489.SH,20210304,242.4086,39.9296,1.869,4333497.4322
2,600489.SH,20210303,248.1027,40.8676,1.9129,4435290.9961
3,600489.SH,20210302,247.8316,40.8229,1.9108,4430443.6835
4,600489.SH,20210301,256.2373,42.2075,1.9756,4580710.373
5,600489.SH,20210226,252.7123,41.6269,1.9485,4517695.3096
6,600489.SH,20210225,266.2698,43.8601,2.053,4760060.9378
7,600489.SH,20210224,270.6082,44.5747,2.0864,4837617.9389
8,600489.SH,20210223,272.5063,44.8873,2.1011,4871549.1268
9,600489.SH,20210222,254.3392,41.8948,1.961,4546779.185
10,600489.SH,20210219,231.2914,38.0984,1.7833,4134757.6171
11,600489.SH,20210218,227.4953,37.4731,1.754,4066895.2412
12,600489.SH,20210210,220.9877,36.4012,1.7039,3950559.7397
13,600489.SH,20210209,218.2762,35.9545,1.683,3902086.614
14,600489.SH,20210208,214.4801,35.3292,1.6537,3834224.2381
15,600489.SH,20210205,209.0571,34.436,1.6119,3737277.9868
16,600489.SH,20210204,213.3955,35.1506,1.6453,3814834.9879
17,600489.SH,20210203,220.9877,36.4012,1.7039,3950559.7397
18,600489.SH,20210202,225.0549,37.0711,1.7352,4023269.4281
19,600489.SH,20210201,233.1895,38.4111,1.7979,4168688.805
20,600489.SH,20210129,228.5799,37.6518,1.7624,4086284.4915
21,600489.SH,20210128,224.2415,36.9371,1.7289,4008727.4904
22,600489.SH,20210127,224.5126,36.9818,1.731,4013574.803
23,600489.SH,20210126,231.0203,38.0537,1.7812,4129910.3045
24,600489.SH,20210125,219.3608,36.1332,1.6913,3921475.8643
25,600489.SH,20210122,225.8684,37.2051,1.7415,4037811.3658
26,600489.SH,20210121,231.0203,38.0537,1.7812,4129910.3045
27,600489.SH,20210120,228.5799,37.6518,1.7624,4086284.4915
28,600489.SH,20210119,228.8511,37.6964,1.7645,4091131.804
29,600489.SH,20210118,229.3934,37.7858,1.7687,4100826.4291
30,600489.SH,20210115,228.8511,37.6964,1.7645,4091131.804
31,600489.SH,20210114,226.6819,37.3391,1.7478,4052353.3035
32,600489.SH,20210113,225.8684,37.2051,1.7415,4037811.3658
33,600489.SH,20210112,227.2242,37.4284,1.7519,4062047.9286
34,600489.SH,20210111,225.3261,37.1158,1.7373,4028116.7407
35,600489.SH,20210108,239.4259,39.4383,1.846,4280176.994
36,600489.SH,20210107,244.5778,40.2869,1.8857,4372275.9327
37,600489.SH,20210106,243.4932,40.1083,1.8774,4352886.6825
38,600489.SH,20210105,246.747,40.6443,1.9025,4411054.4332
39,600489.SH,20210104,245.6624,40.4656,1.8941,4391665.183
40,600489.SH,20201231,238.8836,39.349,1.8418,4270482.3689
41,600489.SH,20201230,237.2567,39.081,1.8293,4241398.4935
42,600489.SH,20201229,235.901,38.8577,1.8188,4217161.9307
43,600489.SH,20201228,239.6971,39.483,1.8481,4285024.3066
44,600489.SH,20201225,238.0702,39.215,1.8356,4255940.4312
45,600489.SH,20201224,235.6298,38.813,1.8168,4212314.6181
46,600489.SH,20201223,236.7144,38.9917,1.8251,4231703.8684
47,600489.SH,20201222,237.799,39.1703,1.8335,4251093.1186
48,600489.SH,20201221,248.645,40.9569,1.9171,4444985.6212
49,600489.SH,20201218,244.3066,40.2423,1.8837,4367428.6202
50,600489.SH,20201217,244.8489,40.3316,1.8878,4377123.2453
51,600489.SH,20201216,240.2394,39.5723,1.8523,4294718.9317
52,600489.SH,20201215,241.8663,39.8403,1.8648,4323802.8071
53,600489.SH,20201214,239.4259,39.4383,1.846,4280176.994
54,600489.SH,20201211,241.0528,39.7063,1.8586,4309260.8694
55,600489.SH,20201210,245.1201,40.3763,1.8899,4381970.5579
56,600489.SH,20201209,251.0854,41.3589,1.9359,4488611.4343
57,600489.SH,20201208,259.4911,42.7435,2.0007,4638878.1237
58,600489.SH,20201207,257.3219,42.3862,1.984,4600099.6232
59,600489.SH,20201204,260.0334,42.8328,2.0049,4648572.7489
60,600489.SH,20201203,258.9488,42.6541,1.9965,4629183.4986
61,600489.SH,20201202,261.3891,43.0561,2.0154,4672809.3117
62,600489.SH,20201201,259.7622,42.7881,2.0028,4643725.4363
63,600489.SH,20201130,258.4065,42.5648,1.9924,4619488.8735
64,600489.SH,20201127,258.6776,42.6095,1.9945,4624336.1861
65,600489.SH,20201126,257.593,42.4308,1.9861,4604946.9358
66,600489.SH,20201125,257.593,42.4308,1.9861,4604946.9358
67,600489.SH,20201124,259.7622,42.7881,2.0028,4643725.4363
68,600489.SH,20201123,267.0833,43.9941,2.0593,4774602.8755
69,600489.SH,20201120,260.5757,42.9221,2.0091,4658267.374
70,600489.SH,20201119,255.4238,42.0735,1.9694,4566168.4353
71,600489.SH,20201118,258.4065,42.5648,1.9924,4619488.8735
72,600489.SH,20201117,257.0507,42.3415,1.9819,4595252.3107
73,600489.SH,20201116,261.3891,43.0561,2.0154,4672809.3117
74,600489.SH,20201113,255.695,42.1182,1.9715,4571015.7479
75,600489.SH,20201112,255.9661,42.1628,1.9736,4575863.0604
76,600489.SH,20201111,257.8642,42.4755,1.9882,4609794.2484
77,600489.SH,20201110,260.8468,42.9668,2.0112,4663114.6866
78,600489.SH,20201109,271.1505,44.664,2.0906,4847312.564
79,600489.SH,20201106,269.7948,44.4407,2.0802,4823076.0012
80,600489.SH,20201105,265.7275,43.7707,2.0488,4750366.3127
81,600489.SH,20201104,261.118,43.0114,2.0133,4667961.9991
82,600489.SH,20201103,264.9141,43.6367,2.0425,4735824.375
83,600489.SH,20201102,256.2373,42.2075,1.9756,4580710.373
84,600489.SH,20201030,252.17,72.5973,2.0239,4508000.6845
85,600489.SH,20201029,256.5084,73.8463,2.0587,4585557.6855
86,600489.SH,20201028,262.7449,75.6417,2.1087,4697045.8745
87,600489.SH,20201027,265.4564,76.4223,2.1305,4745519.0002
88,600489.SH,20201026,262.4737,75.5637,2.1066,4692198.562
89,600489.SH,20201023,267.8967,77.1249,2.1501,4789144.8132
90,600489.SH,20201022,270.3371,77.8275,2.1697,4832770.6263
91,600489.SH,20201021,273.5909,78.7642,2.1958,4890938.3771
92,600489.SH,20201020,271.4217,78.1397,2.1784,4852159.8766
93,600489.SH,20201019,274.6755,79.0764,2.2045,4910327.6273
94,600489.SH,20201016,273.5909,78.7642,2.1958,4890938.3771
95,600489.SH,20201015,275.4889,79.3106,2.211,4924869.565
96,600489.SH,20201014,275.7601,79.3887,2.2132,4929716.8776
97,600489.SH,20201013,280.912,80.8719,2.2545,5021815.8163
98,600489.SH,20201012,281.7254,81.106,2.2611,5036357.754
99,600489.SH,20201009,276.5735,79.6229,2.2197,4944258.8153
100,600489.SH,20200930,272.5063,78.4519,2.1871,4871549.1268
101,600489.SH,20200929,271.964,78.2958,2.1827,4861854.5017
102,600489.SH,20200928,272.5063,78.4519,2.1871,4871549.1268
103,600489.SH,20200925,271.6928,78.2178,2.1805,4857007.1891
104,600489.SH,20200924,267.8967,77.1249,2.1501,4789144.8132
105,600489.SH,20200923,275.4889,79.3106,2.211,4924869.565
106,600489.SH,20200922,279.2851,80.4035,2.2415,4992731.9409
107,600489.SH,20200921,293.3849,84.4627,2.3546,5244792.1942
108,600489.SH,20200918,292.8426,84.3066,2.3503,5235097.5691
109,600489.SH,20200917,287.4196,82.7453,2.3068,5138151.3178
110,600489.SH,20200916,299.3502,86.1801,2.4025,5351433.0707
111,600489.SH,20200915,303.1463,87.2729,2.433,5419295.4466
112,600489.SH,20200914,290.6734,83.6821,2.3329,5196319.0686
113,600489.SH,20200911,288.5042,83.0576,2.3155,5157540.5681
114,600489.SH,20200910,286.8773,82.5892,2.3024,5128456.6927
115,600489.SH,20200909,286.8773,82.5892,2.3024,5128456.6927
116,600489.SH,20200908,292.8426,84.3066,2.3503,5235097.5691
117,600489.SH,20200907,296.0964,85.2433,2.3764,5293265.3199
118,600489.SH,20200904,295.5541,85.0872,2.372,5283570.6948
119,600489.SH,20200903,295.2829,85.0091,2.3699,5278723.3822
120,600489.SH,20200902,302.0617,86.9607,2.4243,5399906.1963
121,600489.SH,20200901,307.7559,88.6,2.47,5501699.7601
122,600489.SH,20200831,295.5541,85.0872,2.372,5283570.6948
123,600489.SH,20200828,291.758,83.9943,2.0575,5215708.3189
124,600489.SH,20200827,292.0291,170.7117,2.0594,5220555.6314
125,600489.SH,20200826,284.7081,166.432,2.0078,5089678.1922
126,600489.SH,20200825,289.0465,168.9681,2.0383,5167235.1932
127,600489.SH,20200824,294.4695,172.1383,2.0766,5264181.4445
128,600489.SH,20200821,288.7753,168.8096,2.0364,5162387.8807
129,600489.SH,20200820,294.1983,171.9798,2.0747,5259334.1319
130,600489.SH,20200819,302.3329,176.735,2.132,5404753.5089
131,600489.SH,20200818,310.4674,181.4902,2.1894,5550172.8858
