Unnamed: 0,ts_code,trade_date,pe,pe_ttm,pb,total_mv
0,002821.SZ,20210305,112.6116,89.9278,10.743,6237150.8101
1,002821.SZ,20210304,112.0639,89.4904,10.6908,6206814.4735
2,002821.SZ,20210303,118.5051,94.6341,11.3053,6563569.7922
3,002821.SZ,20210302,117.1599,93.5599,11.1769,6489063.7494
4,002821.SZ,20210301,118.5884,94.7006,11.3132,6568180.9154
5,002821.SZ,20210226,115.2407,92.0273,10.9938,6382765.2259
6,002821.SZ,20210225,117.4798,93.8153,11.2074,6506780.17
7,002821.SZ,20210224,117.2344,93.6194,11.184,6493189.4912
8,002821.SZ,20210223,123.1936,98.3782,11.7525,6823248.8337
9,002821.SZ,20210222,124.7141,99.5924,11.8976,6907462.5042
10,002821.SZ,20210219,134.9587,107.7734,12.8749,7474873.3444
11,002821.SZ,20210218,133.6661,106.7411,12.7516,7403279.59
12,002821.SZ,20210210,144.3138,115.244,13.7674,7993017.974
13,002821.SZ,20210209,143.8712,114.8906,13.7252,7968506.214
14,002821.SZ,20210208,143.872,114.8912,13.7879,7968547.7826
15,002821.SZ,20210205,137.4267,109.7442,13.1702,7611566.1545
16,002821.SZ,20210204,139.1037,111.0834,13.3309,7704449.2819
17,002821.SZ,20210203,138.8015,110.8422,13.302,7687715.7681
18,002821.SZ,20210202,131.3492,104.8909,12.5878,7274955.7606
19,002821.SZ,20210201,130.0444,103.849,12.4627,7202686.3821
20,002821.SZ,20210129,128.5031,102.6182,12.315,7117321.2102
21,002821.SZ,20210128,131.5331,105.0378,12.6054,7285141.3777
22,002821.SZ,20210127,137.8383,110.0729,13.2096,7634362.5356
23,002821.SZ,20210126,135.43,108.1498,12.9789,7500979.4545
24,002821.SZ,20210125,143.618,114.6884,13.7635,7954481.9304
25,002821.SZ,20210122,148.4345,118.5347,14.2251,8221248.0927
26,002821.SZ,20210121,138.622,110.6988,13.2848,7677772.6657
27,002821.SZ,20210120,138.3199,110.4575,13.2558,7661039.1519
28,002821.SZ,20210119,129.2562,103.2196,12.3872,7159033.7374
29,002821.SZ,20210118,128.3849,102.5238,12.3037,7110773.3135
30,002821.SZ,20210115,124.9827,99.8069,11.9776,6922339.397
31,002821.SZ,20210114,125.044,99.8558,11.9835,6925734.6027
32,002821.SZ,20210113,129.8692,103.7091,12.4459,7192985.7944
33,002821.SZ,20210112,132.619,105.905,12.7095,7345285.0216
34,002821.SZ,20210111,133.8056,106.8525,12.8232,7411006.5034
35,002821.SZ,20210108,129.2781,103.2371,12.3893,7160246.3108
36,002821.SZ,20210107,135.0141,107.8176,12.939,7477940.5587
37,002821.SZ,20210106,132.7065,105.9749,12.7178,7350135.3154
38,002821.SZ,20210105,132.9342,106.1567,12.7397,7362746.0795
39,002821.SZ,20210104,130.4472,104.1707,12.5013,7224997.7339
40,002821.SZ,20201231,130.9814,104.5972,12.5525,7254584.5264
41,002821.SZ,20201230,127.5836,101.8839,12.2269,7066393.1246
42,002821.SZ,20201229,128.2798,102.4398,12.2936,7104952.9608
43,002821.SZ,20201228,129.3613,103.3035,12.3973,7164854.09
44,002821.SZ,20201225,129.9568,103.779,12.4543,7197836.0882
45,002821.SZ,20201224,125.5694,100.2754,12.0339,6954836.3659
